Date,ASIANPAINT.BO,BHARTIARTL.BO,ICICIBANK.BO,INFY.BO,MARUTI.BO,NESTLEIND.BO,RELIANCE.BO,SBIN.BO,TATASTEEL.BO,WIPRO.BO,APOLLOHOSP.BO,BANKBARODA.BO,BERGEPAINT.BO,BRITANNIA.BO,CIPLA.BO,GODREJPROP.BO,HAVELLS.BO,IOC.BO,MUTHOOTFIN.BO,SHREECEM.BO,Open
28-02-2020,1763.086914,519.8980713,491.6526184,685.2155762,6148.016602,15079.13281,1303.073853,295.5198669,357.7316589,217.8900452,1713.652954,74.26499176,559.1055908,2728.537109,396.289093,1009.549988,600.2469482,87.2808075,830.711853,22509.31445,38715.71875
02-03-2020,1753.625488,514.4416504,501.117981,697.3955078,6148.848633,15413.02344,1289.539551,280.4463196,341.4647522,217.5451355,1719.07605,69.07129669,551.7672729,2702.643066,398.5101318,1012.150024,613.651001,85.91769409,812.7699585,22871.57617,38604.25
03-03-2020,1773.559692,517.0706787,511.8718262,699.2225342,6250.401855,15637.24219,1317.785156,282.7878113,363.4039917,220.4030457,1715.394287,70.86724854,536.8425293,2778.764893,420.2273254,1002.400024,624.9026489,88.14823914,817.4915161,23578.35938,37613.96094
04-03-2020,1821.008057,512.6063232,503.9922791,710.7466431,6246.244141,15812.98438,1313.371704,278.3486633,353.4656677,225.4289856,1745.344971,71.15848541,535.751709,2812.463867,441.9444885,981.7999878,619.3258057,88.10693359,824.9988403,23128.68945,36950.19922
05-03-2020,1846.208862,523.0231323,500.2755127,707.0457764,6226.726074,15841.81152,1286.25415,281.2755737,352.1999512,226.2666626,1720.220337,71.4982605,535.2559204,2869.256836,434.7877197,954.4000244,621.6248779,86.61990356,829.6258545,22922.16211,35468.89844
06-03-2020,1849.211304,515.0369263,481.9395142,692.6173096,6291.150879,15706.70605,1245.601929,263.8605042,329.2762451,220.3044739,1679.970947,69.70230865,530.3470459,2832.940918,428.3712463,915.7999878,620.9890137,83.27407837,821.9298096,22968.37695,34472.5
09-03-2020,1849.211304,515.0369263,481.9395142,692.6173096,6291.150879,15706.70605,1245.601929,263.8605042,329.2762451,220.3044739,1679.970947,69.70230865,530.3470459,2832.940918,428.3712463,915.7999878,620.9890137,83.27407837,783.4017944,22968.37695,31214.13086
11-03-2020,1853.296753,489.7885742,461.274353,641.9299316,6008.50293,15352.21289,1131.050293,239.2257233,280.7098694,210.0554657,1619.273682,64.41152954,498.2168579,2804.154053,412.1820679,908.25,599.8556519,80.1760788,788.2178345,21721.92578,33103.23828
12-03-2020,1814.117065,461.2663574,421.2324829,591.7110596,5518.588379,14934.61035,1041.164551,207.5663605,268.8964233,196.3079834,1500.864258,54.99492645,468.7641602,2577.57959,389.7739258,823.9000244,563.7038574,72.49305725,712.9088745,20183.125,31611.57031
13-03-2020,1769.572754,490.2846069,421.2324829,601.6893311,5714.260742,14319.22559,1085.592529,236.34758,305.1336975,194.5341187,1505.640381,54.99492645,468.7641602,2533.596191,419.7337341,821.5,587.3320923,76.16933441,758.0942383,21216.14844,30968.83984
16-03-2020,1656.710327,460.968689,399.3283691,546.0831909,5368.997559,13723.82715,995.7067261,217.8105316,271.521637,177.091095,1465.789185,61.79041672,424.9321594,2486.720215,391.3040161,768,556.7983398,74.14531708,673.9088135,20024.10742,27773.35938
17-03-2020,1707.161133,450.5022888,363.5979614,520.552063,5482.683105,13903.96582,989.4790649,209.6639557,264.6773376,171.2767487,1420.714111,64.16883087,444.5672913,2471.569092,396.5852051,757.1500244,560.984436,73.89746857,600.5356445,19873.48633,28460.82031
18-03-2020,1591.44397,422.8233337,352.8441467,501.2984009,5237.457031,12920.94141,950.1999512,209.4200592,263.3647156,167.3348236,1277.229736,63.19804764,431.4276123,2295.221924,381.7286987,709.25,557.2907715,72.74088287,568.2873535,18944.52148,27608.80078
19-03-2020,1578.006836,441.3751831,336.1434937,510.995575,4721.616211,12533.9375,899.446106,198.8832092,254.9734802,159.5987854,1172.750732,59.65468979,399.4461365,2126.220703,370.742981,657.1500244,527.7912598,72.65828705,552.045166,17528.02148,27056.23047
20-03-2020,1718.629639,458.2404785,342.6354675,548.0506592,4967.233398,13528.53125,1000.561523,204.5418854,279.4441223,176.7954407,1357.180908,61.40209961,448.3852539,2269.143799,389.5473633,711.8499756,530.6968384,74.84753418,590.6203613,18829.43359,26499.81055
23-03-2020,1475.382202,402.5849609,281.3832703,493.4751892,4121.685547,12367.80469,866.8361816,177.1753387,254.2233887,167.8768616,1152.153564,52.373806,409.4620972,1958.918213,373.7121277,569.5,491.1014709,68.94898987,491.1113281,16883.84766,29073.71094
24-03-2020,1501.469116,400.8488159,293.9707031,556.1081543,4388.533691,12961.10059,924.9456787,178.8826904,254.7859344,173.9868317,1148.919678,53.73290253,420.1225586,2169.377686,373.7615967,570.25,481.3503113,67.96826172,498.1257935,16894.18555,30747.81055
25-03-2020,1569.196533,426.3452148,314.338562,567.7259521,4925.261719,13798.98145,1060.436279,185.3218689,267.8182068,172.6071625,1173.148804,56.49964142,446.5010681,2249.723389,372.8213806,645.0999756,466.6744385,66.47586823,580.751709,17333.7207,29226.55078
26-03-2020,1604.290405,474.2129517,329.0569153,605.5306396,4774.888184,14376.49902,1054.061523,188.1512299,267.9119873,180.6881256,1209.96521,54.31537628,474.2183533,2381.62793,382.6689148,707.0999756,483.9604797,66.56114197,586.7987061,17439.81641,29294.93945
27-03-2020,1581.156738,445.3434753,337.0851135,612.3232422,4545.217773,14429.32813,1044.989502,191.2732544,260.0363464,180.8359375,1161.904785,52.81066132,477.0942383,2324.330078,404.2444763,687.5499878,504.6446228,65.6230545,598.1669922,17536.07227,29505.33008
30-03-2020,1572.248047,425.8491516,311.2164612,587.635498,4247.258301,14996.23438,1012.477661,182.3949738,238.2846069,181.4272308,1091.456177,50.91763306,473.8216553,2272.219971,427.6509399,587.5499878,460.0751953,65.28194427,593.2810669,16836.04492,28623.5293
31-03-2020,1640.713623,437.1092529,321.6233826,599.9091187,4194.964844,15587.66602,1091.035767,192.1513214,252.9107971,193.7457428,1132.203003,51.98549271,493.2585144,2469.732422,418.6446533,602.75,472.6334229,69.63123322,591.7329712,17467.0957,28898.35938
01-04-2020,1578.892944,417.7637329,308.6890564,565.9926758,4151.770508,14981.74902,1059.8479,182.0535126,249.8167877,186.9951782,1083.495972,49.70415115,480.7633972,2351.601563,409.2919312,596.7000122,477.8044739,67.37130737,584.5250244,16464.83594,29701.91992
03-04-2020,1497.580688,420.591156,283.9602356,548.519104,3924.839355,14486.55371,1057.445068,171.2727509,238.0033569,177.386734,1183.696167,47.27719116,445.0631409,2351.693359,444.4759216,607.0999756,464.1135559,67.75505829,586.460083,15685.94434,30571.18945
07-04-2020,1598.728638,466.3259277,323.2092285,600.6585693,4451.148926,16276.96094,1183.177124,181.8096008,258.9112549,189.1139679,1219.169312,46.69471741,475.0116882,2602.785156,486.8847351,701.9000244,493.1206055,70.78251648,655.1537476,16530.08398,31195.7207
08-04-2020,1584.503906,457.9429016,316.1721497,591.8516846,4595.603516,16109.53809,1169.201538,178.4436493,257.5517883,190.3458252,1256.831421,46.88887405,460.0870361,2548.33374,507.7179871,686.7999878,523.9498901,69.80179596,665.7479858,15918.25977,31277.10938
09-04-2020,1626.685669,485.1753845,339.6124878,597.3793335,5200.523438,16105.3291,1195.730713,183.126709,267.0212708,193.7950134,1274.990845,49.36437607,470.6979065,2573.952393,573.5333252,672.9000244,542.3687744,71.12364197,711.4631348,16808.86133,30095.50977
13-04-2020,1653.16626,507.6955566,327.9170837,596.9109497,5168.678223,15885.84375,1166.3573,179.0778198,264.8648376,186.6995392,1274.443726,48.39358902,488.6967773,2485.847656,586.5973511,661.0999756,529.0224609,70.91043091,722.9766235,17205.16406,31656.67969
15-04-2020,1691.607544,505.9098206,324.3985596,598.831665,4985.137207,16563.71094,1127.911987,177.8582764,267.3494263,183.8416443,1354.195801,47.51988602,507.8857117,2607.192627,586.4489136,655.2000122,550.8885498,70.95307159,669.0859375,18044.38281,32056.18945
16-04-2020,1715.184082,496.4851074,339.0673828,584.8247681,5018.744141,17100.73633,1146.202881,184.004776,270.5840759,185.3691711,1418.325928,48.10235596,510.0673218,2605.998779,594.3665161,686.25,541.9746704,72.27490997,670.6339722,18858.55469,30836.18945
17-04-2020,1727.243164,498.270813,372.6173096,589.6029663,5387.879395,16562.70898,1201.46814,188.590271,274.9906311,184.2851105,1368.126343,48.68482971,511.852417,2599.800781,591.9417114,684.2000122,520.2070313,73.34091949,683.6470337,18808.01758,30856.14063
20-04-2020,1704.651001,486.514679,358.2954102,611.7142944,5208.399414,16227.09766,1220.494751,187.8585205,268.5213928,178.52005,1443.848633,49.70415115,510.0673218,2599.479248,578.729248,680.9500122,517.3014526,74.70539856,710.5440674,18876.49414,31646.44922
21-04-2020,1698.695435,496.881897,328.6109009,593.1164551,4892.339844,16251.47754,1212.25647,180.3949127,249.4417572,175.5635986,1344.494141,47.18011093,519.8849487,2627.026611,584.7168579,688.25,495.7799988,70.73986816,697.821167,18736.4082,31426.61914
22-04-2020,1784.388062,497.278717,333.1205444,601.5487671,5068.591797,16865.51953,1337.105957,184.004776,251.785675,176.0070801,1342.703125,46.88887405,525.8845825,2710.861084,581.0550537,668.9000244,509.6679382,70.86779022,734.8286743,19175.39844,31659.03906
23-04-2020,1792.01709,491.7230835,349.6725159,635.6526489,5049.025391,16648.57031,1345.098999,182.2486267,253.4733276,178.52005,1377.977173,47.03449631,518.843689,2707.234375,580.6096802,677.25,522.2753906,70.91043091,789.6868896,18595.2793,32101.91016
24-04-2020,1798.908203,490.4334106,331.8816528,616.7736816,4936.317871,16615.72656,1390.066406,175.3216095,251.0825043,175.0708618,1351.310303,45.04438782,515.3728027,2812.831299,593.4262695,667.2999878,517.2028809,69.46066284,787.3648071,18480.88672,32311.03906
27-04-2020,1823.419922,490.6318054,344.6672974,622.3482666,4947.275391,17166.47461,1402.767212,176.4436035,254.7390594,179.3577118,1410.912964,45.38415909,526.5291748,2977.425293,602.4326782,660.6500244,527.2987061,69.50331116,793.3634033,18891.00391,33381.19141
28-04-2020,1795.758057,481.8519287,356.5113525,619.3502808,4943.704102,16796.91992,1400.609619,179.8095398,256.4735413,177.1403809,1416.136963,45.91809082,525.2895508,2932.477783,592.288208,661.5499878,525.673645,67.96826172,799.4587402,18745.30469,32748.14063
29-04-2020,1740.434326,492.3183594,366.9678345,634.9498901,4958.91748,16728.64844,1398.746094,185.3706512,264.8648376,178.0765686,1406.833252,46.69471741,512.1994629,2929.274414,590.5067139,662.25,534.4890137,68.69316101,796.9432373,19072.03711,32182.90039
30-04-2020,1732.608398,510.2749329,376.5322876,671.0213013,5244.305176,17121.05273,1438.809814,185.76091,279.8192139,187.734314,1387.181274,47.76258087,504.3652344,2938.233643,583.4302979,676.5499878,555.1238403,71.84851074,835.4987183,19641.02344,31577.63086
04-05-2020,1650.065552,528.0827637,335.2514954,631.2490234,4785.307617,16687.58398,1407.768921,174.4435577,256.6142273,187.389389,1363.947021,44.55899429,477.3917236,2871.15625,605.6986084,618.5,517.2521973,68.05355072,758.8230591,18517.11133,31677.68945
05-05-2020,1593.314453,523.6679688,327.9170837,631.7175903,4727.241699,16656.41211,1432.876221,166.3457794,255.6766205,181.3286591,1340.961792,42.71450424,464.9957886,2765.503174,590.9025269,611.7999878,498.5379028,67.15810394,755.9205322,18396.50586,32083.32031
06-05-2020,1585.488403,541.7237549,338.3735657,624.175293,4735.166504,16551.47461,1433.513672,166.8823853,260.317627,184.4329224,1299.46875,41.06417084,460.4836731,2772.280518,585.9540405,604.2999878,500.507843,65.3245697,786.5907593,18623.85352,32030.33984
07-05-2020,1569.098022,523.6184082,333.7647705,623.0978394,4646.625,16381.70605,1478.235962,166.5409088,258.6300354,181.4272308,1267.130005,41.25832748,446.7985535,2706.549072,583.3313599,602,479.6759033,64.64233398,793.7020264,18276.39844,31342.92969
08-05-2020,1553.298096,525.8009644,334.7559204,632.0923462,4556.713867,17017.78906,1531.73584,162.6383667,255.8172607,181.3286591,1307.876953,39.94776917,451.2115479,2777.897217,585.7560425,617.4000244,479.8236389,63.40577316,783.8817749,18625.83984,32841.87109
11-05-2020,1544.782959,531.8526001,317.2623901,639.6813965,4825.225098,16797.1543,1546.398071,161.4188232,258.9581604,182.1170654,1298.672852,39.80215073,448.9306946,2836.43335,580.0653076,621.25,481.3503113,64.25857544,798.3945313,18785.30859,31466.33008
12-05-2020,1499.45105,555.2161255,318.5508728,644.3660278,4843.030762,16691.88477,1451.755737,162.6383667,256.7548523,184.2851105,1293.448853,39.85068893,453.5419922,2887.26416,564.1311035,621.8499756,473.2244263,63.87482452,789.6868896,18995.60938,31296.2793
13-05-2020,1538.532227,551.3469238,334.6072693,650.1280518,4926.289063,15794.48145,1481.560547,169.8580627,259.5206604,186.9459229,1278.075439,42.90866089,452.203186,2860.850586,564.3290405,660.7000122,503.5119629,64.85554504,786.348938,19659.25977,31248.25977
14-05-2020,1498.41748,535.3745728,324.5472412,616.5862427,4999.128418,15593.57031,1421.214844,163.8579102,251.8325653,183.3489075,1286.981079,41.88933945,451.4098816,2894.969727,563.7352295,650.7000122,493.3668518,64.08802032,791.4284058,19215.05078,30450.74023
15-05-2020,1529.524658,549.710022,319.7897949,611.1520996,4990.274414,15818.31152,1444.432373,162.3456726,256.3797913,180.8359375,1348.573853,40.33608246,446.7489929,2901.514893,564.3290405,624.5499878,479.4296265,64.3864975,793.121521,19047.43945,30159.58984
18-05-2020,1477.744873,535.225708,296.002533,621.7393799,4621.138672,15644.48047,1426.363403,151.6136932,249.8167877,179.9490051,1259.468262,37.47226715,437.6751709,2887.356934,594.4159546,599.4500122,468.6443176,61.01794434,750.9378662,18024.6543,30904.28906
19-05-2020,1482.273071,594.4031372,297.73703,626.7518921,4707.479004,15561.10449,1394.185425,149.125824,254.9734802,181.7721405,1267.378784,35.43362427,436.088501,2891.906006,588.6757202,584.7999878,460.9616394,61.48696899,755.5819092,18238.68359,30822.7793
20-05-2020,1477.055664,589.3435059,303.3865051,627.9230347,4786.285645,15702.2793,1420.422852,149.7111969,265.6149292,182.3141479,1282.005981,35.62778091,440.3031311,2904.810791,613.9626465,596.2999878,462.5375977,63.19257736,784.6557617,19410.49609,30864.26953
21-05-2020,1550.443359,589.5419312,301.6520081,629.609436,4941.453613,15691.15234,1425.769287,148.2477417,265.8962097,186.4039001,1274.94104,36.4044075,461.5249634,2886.939209,610.1028442,600.75,458.4500427,63.49105453,799.6039429,19144.9375,30793.10938
22-05-2020,1592.625244,588.3018188,288.6185913,648.5820923,5022.706055,15624.49121,1417.403076,147.1745605,257.3174133,186.1575317,1273.249512,36.35586929,453.7898865,2939.069336,632.4206543,601.5,452.244751,64.34385681,778.8990479,19791.99023,31827.80078
26-05-2020,1605.078125,554.7200317,289.956604,637.2453613,5133.212402,16069.88281,1409.581299,147.7111359,262.9897461,186.2068176,1314.891846,36.01609039,453.9386292,2936.330566,621.385437,602.2000122,453.7714233,65.79362488,777.1091309,20505.98438,32041.28906
27-05-2020,1594.495728,558.5395508,315.9739075,660.8088989,5128.027344,16121.51465,1432.60083,154.735733,269.9746704,198.8209686,1330.563599,37.32665253,451.2115479,2985.675293,626.3834839,637.0999756,463.3748169,66.17737579,816.6322021,20327.63477,32906.05078
28-05-2020,1618.12146,558.2418823,323.8534546,662.6358643,5352.169434,16360.36914,1458.045898,154.4430389,276.7251892,196.4065399,1329.817383,37.47226715,456.665741,3084.504883,621.8308105,655.2999878,492.2833862,66.26266479,824.2755737,20642.53906,33450.19141
29-05-2020,1658.137817,548.0234985,329.1560059,656.5578613,5490.559082,16890.67578,1450.6698,156.3943024,276.7720642,209.4641724,1350.066528,37.76350784,487.9034424,3138.213135,640.9320679,688.8499756,488.8852844,71.03835297,833.9507446,20708.83008,34185.41016
01-06-2020,1667.095703,554.6207886,335.9948425,664.2978516,5663.532227,16554.04492,1505.371826,165.9067383,295.3829041,211.6322479,1366.335205,41.20978928,485.920105,3189.786377,635.439209,715.5,531.6325684,73.42619324,856.5906372,20929.96484,34072.5
02-06-2020,1683.190918,553.5791016,345.410614,672.4176025,5564.865234,16396.54492,1520.866699,166.1018677,299.3675842,212.7655334,1354.444458,40.87001419,498.5143738,3203.294922,630.8865967,765.5,541.1374512,73.12772369,872.0708618,21053.94922,34198.55078
03-06-2020,1689.540161,547.3290405,353.4883728,666.0547485,5502.005859,16786.20508,1527.153687,170.589798,297.3986816,208.2323303,1338.125977,41.93787766,511.059021,3258.953369,634.845459,833.2999878,546.9979248,74.19371033,893.1143188,21396.38477,34841.17188
04-06-2020,1607.53894,568.6091309,344.7663879,672.1801147,5570.098633,16564.78711,1564.28186,169.8092804,300.1645508,213.8988647,1356.83252,41.59810257,499.3572693,3204.177246,654.0951538,790.75,559.7532349,73.21298981,880.8269043,21286.41406,34520.78906
05-06-2020,1612.854858,580.2659912,354.0830688,668.3339844,5622.833496,16470.62305,1564.925415,183.2242737,318.1660156,215.6234436,1352.255493,45.14146423,506.4477844,3218.242676,644.3959961,806.9500122,559.1130371,76.28307343,884.842041,21965.81836,34029.14063
08-06-2020,1608.966431,580.1171875,356.9078064,684.2884521,5611.337402,16210.91113,1554.480103,182.2486267,312.8218079,222.7682037,1356.83252,44.46191406,495.4897461,3181.059814,628.7092896,815.25,538.1333008,79.39581299,884.7937012,21060.41016,34214.69141
09-06-2020,1615.955933,563.1030273,345.6584167,681.6292725,5543.977539,15951.73047,1521.856812,179.9558868,311.6029663,215.1307068,1356.633667,44.46191406,486.5151367,3172.146973,633.3114014,835.4000244,537.493103,77.2638092,913.4321899,20917.43945,32436.68945
10-06-2020,1610.689087,562.7558594,350.2672119,679.8249512,5541.237793,15955.48828,1556.410645,183.2242737,304.0086365,213.800293,1347.927124,45.62685776,490.7793274,3134.778076,635.8845825,826.7999878,550.0021362,76.79476929,937.2330933,21386.04688,33670.55078
11-06-2020,1584.454712,547.2297974,338.1257629,668.1914063,5309.806641,16052.5625,1522.252808,172.8825226,293.7890625,209.710556,1340.66333,43.83090591,485.1763611,3121.873535,628.4123535,818.9500122,537.2960815,75.30236053,929.5897217,21131.91797,33853.71875
12-06-2020,1612.411987,555.4641113,341.1983032,657.2701416,5434.645508,15940.35645,1573.044189,174.8825836,297.6799622,204.9802399,1393.002197,44.07360458,497.0764465,3126.237061,637.0227661,835.2000122,543.5505981,75.34499359,947.8757935,22330.06641,33438.30859
15-06-2020,1592.822266,546.4857178,327.9666443,652.6643066,5358.381836,15861.41016,1598.984253,169.8092804,286.9447327,210.646759,1403.002319,44.55899429,495.1426697,3115.746094,636.7258301,819.5,532.7159424,73.51147461,923.3008423,21987.28711,33371.51953
16-06-2020,1595.775269,540.4837036,339.7611389,665.6748657,5378.927734,15798.37012,1601.459473,168.6385345,289.5699768,209.3656311,1364.842651,43.49113083,501.0927429,3106.926025,631.2824707,817.5999756,543.6491089,72.31755829,947.9725342,21947.43164,34335.37891
17-06-2020,1571.214355,559.0355225,339.1169128,668.1914063,5601.504883,15664.45703,1599.380249,168.7848663,289.0074158,214.6872406,1345.837524,43.58821106,497.2251587,3158.359863,633.9052124,805.4500122,545.6190186,71.93379211,967.7098999,21564.25,34892.03125
18-06-2020,1573.970825,556.3569336,348.8796082,677.9255371,5593.140137,15647.73047,1639.825195,175.3216095,298.2425232,215.0321655,1340.315063,44.6075325,494.6964111,3163.187744,634.944397,824.5999756,541.2851563,72.36019897,1139.057129,21751.83984,35015.73047
19-06-2020,1596.956543,566.9225464,360.6741028,670.1383667,5771.592773,15562.98242,1742.051147,179.9558868,300.6802368,218.9247894,1365.041748,45.62685776,496.5805969,3192.293213,630.5401611,891.9000244,557.6848145,72.70131683,1140.363159,21534.18359,35679.73828
22-06-2020,1627.670166,575.9505005,364.5395508,668.2389526,5770.076172,15594.16406,1729.873169,183.1754913,305.602478,214.8350525,1391.260864,47.95674133,501.0927429,3175.071045,649.0476685,911.5999756,568.223877,75.08914948,1120.625854,21862.70313,34525.39063
23-06-2020,1657.399292,573.8670654,372.7163696,684.1935425,5758.53125,15997.15918,1702.992554,187.7609558,311.1810303,217.4465942,1408.62439,48.97606277,511.2077942,3219.681396,652.9075317,901.3499756,568.3224487,76.19780731,1091.309937,22604.22656,35144.78125
24-06-2020,1719.171143,553.0335083,345.3115234,678.2580566,5627.578125,16153.60059,1710.220093,180.1022339,305.696228,214.9828796,1403.251099,50.09246445,536.5450439,3198.142334,625.1463623,889.6500244,573.739624,74.19371033,1076.749023,22468.31641,34926.94922
25-06-2020,1662.518311,554.8688354,348.0371094,664.3927612,5635.943359,16222.20117,1700.913208,180.7364044,302.9304199,215.2785187,1430.714233,50.52931595,516.0670166,3201.716553,628.560791,881.3499756,570.9818115,72.53076172,1066.638428,21915.13086,35168.30078
26-06-2020,1661.041626,555.8609009,345.906189,710.4995728,5631.149414,16119.47168,1725.318848,180.1022339,303.6804504,222.0783539,1380.812988,50.3351593,506.497345,3209.468994,628.164917,868.4000244,576.3498535,75.98460388,1054.496094,22368.03711,35009.58984
29-06-2020,1665.569946,562.7558594,340.1080627,694.6398926,5558.945801,16166.89453,1706.061768,174.931366,301.1958923,216.4611053,1358.076416,47.8596611,498.0681152,3270.140625,638.4083862,842.2000122,569.6028442,74.23635101,1050.045532,22209.36523,35604
30-06-2020,1661.041626,555.2161255,348.3345032,698.8659668,5712.744629,16609.05273,1686.45813,174.053299,306.2587585,216.510376,1342.951904,47.18011093,489.7875977,3344.599121,633.4598389,869.1500244,570.9818115,72.78659058,1051.400024,22920.32422,36025.37891
01-07-2020,1661.779907,555.3648682,360.7236938,695.637085,5673.462891,16238.73438,1720.665527,180.2973633,303.633606,215.7712402,1312.702759,49.84976578,489.9859924,3291.076416,620.6431274,855.7999878,565.8599243,73.04243469,1061.607422,22527.5,36313.46094
02-07-2020,1660.401733,554.0751953,359.4847717,718.2393799,5819.728027,16226.21387,1749.634766,180.9315186,314.0406799,221.4377747,1355.240601,49.94684601,489.1430664,3283.648926,639.1506348,867.5,572.3114014,75.38763428,1072.637085,22615.30859,36660.35156
03-07-2020,1669.655396,576.4960938,357.7998047,724.22229,5804.758789,16137.50293,1776.417603,180.2485657,309.3528137,221.4377747,1372.952271,49.26729584,499.2581482,3286.712646,632.2722168,893.25,571.0803223,74.91860199,1109.064087,22745.85156,36738.37891
06-07-2020,1681.714233,571.9325562,358.5927124,725.3144531,5992.604004,16244.34473,1839.921509,183.4681854,317.6034546,219.516098,1402.654175,49.8983078,502.1339722,3363.724365,628.065918,891.5999756,573.8873901,75.00388336,1097.212036,22962.06641,36450.69141
07-07-2020,1718.23584,562.6566772,372.3695374,754.4219971,6091.027344,16331.99121,1812.641602,183.9559937,309.5402832,221.4870758,1410.415283,49.26729584,504.3156433,3414.18335,629.8474731,882.9000244,588.7111206,73.46884155,1068.428467,22674.14453,36555.12891
08-07-2020,1660.303345,556.8033447,365.6297913,735.6183472,5912.721191,16242.50684,1786.206543,187.2731476,313.3374939,219.7624664,1388.126709,51.16032791,494.3493347,3423.188721,627.9174805,876.7999878,573.3456421,74.10842896,1049.94873,22305.81836,36880.66016
09-07-2020,1690.032471,564.3431396,367.2651367,742.2185669,5873.831543,16203.58789,1813.287598,194.2489471,322.9007263,218.3828125,1396.484863,51.30594254,500.1506348,3411.815918,632.2227173,881.9500122,578.5166626,73.76731873,1052.609375,22656.85156,36517.28125
10-07-2020,1676.496826,570.1467896,357.1555786,742.4560547,5829.022949,16280.11914,1866.853394,190.8829956,317.4627991,218.7769775,1395.688843,50.04392242,494.0022278,3459.118652,632.0742188,891.75,571.4742432,73.46884155,1048.787842,22142.57813,36314.76172
13-07-2020,1679.056274,582.1013794,350.4158325,756.6063232,5862.97168,16405.52148,1922.307495,187.9073181,320.6505432,224.2463989,1424.843384,49.07313919,495.4401855,3524.525391,631.5794067,895.25,578.2211914,74.5774765,1073.798096,22171.89844,36401.19922
14-07-2020,1662.124512,584.4327393,342.5363464,743.7856445,5646.655762,16337.01953,1904.766968,181.5656891,315.775177,221.7827148,1434.545166,47.61696243,495.836853,3467.474365,625.6906738,894.2000122,571.2772827,73.63939667,1047.433105,21975.11133,36547.75
15-07-2020,1645.241943,559.680481,342.6850281,789.6074219,5673.854492,16345.04492,1834.157349,179.3705139,317.9784546,259.1324768,1459.072754,46.2093277,506.1502686,3458.004395,631.5794067,854.4500122,566.4016724,73.29827881,1041.869995,21708.50781,37409.03125
16-07-2020,1666.259033,558.1426392,341.6938782,865.059082,5748.356934,16885.76953,1831.672852,181.6632538,320.4161682,258.196228,1430.216553,46.69471741,503.0264893,3577.908691,667.5551147,889.2999878,565.2197266,71.84851074,1095.325195,21601.02148,37823.60938
17-07-2020,1691.164429,562.8549805,350.7132263,858.5064087,5789.98584,16662.56445,1899.499756,183.7120819,328.9949341,257.7035217,1491.759766,47.95674133,518.6453247,3513.19873,681.9058228,882.7999878,581.3731689,74.10842896,1163.72876,22121.16016,38178.07031
20-07-2020,1724.634399,571.1884766,359.6334229,886.5692139,5740.333984,16671.12305,1907.400513,186.0048218,330.4013367,266.9177856,1478.276978,47.22865295,519.1907349,3698.091553,667.3571777,878.5499878,590.2869263,75.30236053,1189.609863,22116.18945,37814.92188
21-07-2020,1696.72644,563.2518311,375.4915771,889.56073,6000.186523,16711.58789,1959.624756,189.6146698,336.6831055,267.1148376,1492.505981,47.95674133,514.3811646,3601.907959,654.5900269,897.7000122,570.243042,79.65164948,1192.367188,22268.10352,37949.58984
22-07-2020,1670.984375,564.9880371,377.7216187,873.1314087,5876.423828,16578.54297,1991.674683,187.3219299,328.2449341,262.0396118,1474.048096,47.27719116,515.0256958,3533.019775,654.9859009,886.25,576.3498535,78.50036621,1272.429199,21845.66211,38275.33984
23-07-2020,1701.971191,562.6069946,388.8223572,863.1123047,5932.532715,16688.42969,2047.873901,193.4684448,330.0263062,262.7294922,1523.998901,47.76258087,517.6040649,3553.538086,664.635498,894.9000244,596.5414429,80.41916656,1263.769775,21427.44336,38052.17969
24-07-2020,1685.763306,555.3648682,378.4649963,876.1702881,5870.749512,16660.67969,2132.893799,187.2243652,324.4477234,266.5235901,1503.700073,47.18011093,520.3311768,3544.300293,658.6478271,896.2999878,598.1174316,79.09732056,1260.286865,21210.58203,38427.14844
27-07-2020,1751.5802,554.8688354,355.321991,900.2446899,5911.058105,16769.45508,2142.484131,182.5900879,330.8232727,264.6511536,1501.162842,45.33562088,525.9837646,3507.070801,645.9301758,870.75,586.2486572,79.82220459,1317.660522,20969.02539,38262.82813
28-07-2020,1733.697266,560.1764526,348.7804871,914.2997437,6151.245605,16532.61719,2163.949951,184.8340607,335.9798889,271.4510193,1592.059448,45.43270111,518.050354,3504.239014,655.8765869,879.8499756,567.5835571,79.5663681,1291.344116,21764.06445,37847.87891
29-07-2020,1711.873291,561.8629761,347.8389282,905.8475952,6051.746094,16032.69434,2082.855957,186.5414276,350.5591736,272.9784851,1633.453125,45.91809082,518.4470215,3522.946777,674.2355957,884.0499878,561.920105,78.92676544,1304.308838,21604.1543,37595.73047
30-07-2020,1717.440063,548.4699097,341.9911804,913.4450684,6130.063965,15984.05859,2095.576416,182.0047302,343.8086548,279.9261475,1707.832031,44.65607452,521.9179077,3531.395264,678.8872681,870.2999878,569.701355,75.51556396,1258.787231,21253.66602,37092.85938
31-07-2020,1691.379517,550.4540405,343.8247986,917.6235962,6124.977051,15979.07813,2054.13501,186.7853241,343.5274048,276.5262146,1667.035522,45.43270111,522.0666504,3550.381348,712.8835449,926.4000244,574.4290771,75.51556396,1231.986938,21586.56055,37892.35938
