Date,ADANIPORTS.NS,BPCL.NS,COALINDIA.NS,HCLTECH.NS,HEROMOTOCO.NS,HINDUNILVR.NS,NTPC.NS,ONGC.NS,SUNPHARMA.NS,TECHM.NS,BIOCON.NS,DABUR.NS,DLF.NS,GAIL.NS,HAVELLS.NS,IDBI.NS,MARICO.NS,NAUKRI.NS,PEL.NS,VEDL.NS,Open
15-06-2020,335.065155,305.3710022,97.13362885,526.6976929,2209.005859,1972.314697,75.00067902,72.26507568,470.5682373,499.0464478,386.925293,442.3933411,143.0849457,59.61086655,533.4051514,33.29999924,318.2949829,2767.783936,991.885498,60.45026398,9919.349609
16-06-2020,336.1006775,304.3136292,96.43510437,528.4716797,2253.973633,1964.791992,74.67879486,72.09322357,468.2435303,484.9516907,384.4792786,437.3710938,143.7714539,58.32472992,543.8457031,32.04999924,318.1022949,2794.702881,998.7785645,61.30624771,10014.7998
17-06-2020,336.5937805,308.4162598,95.18508911,523.8774414,2223.258057,1966.589722,73.63264465,72.35100555,470.4229431,486.9977112,395.4615479,429.5696716,147.154892,57.57696915,545.175354,31.89999962,318.9211731,2780.249756,1006.485474,60.27316284,9876.700195
18-06-2020,339.0592957,313.1956482,101.177803,526.6976929,2224.810303,1954.383057,74.59832764,71.83544159,469.0668945,487.3160095,393.2151489,429.0820313,144.850235,58.05553818,540.4474487,31.89999962,319.8845215,2740.516357,995.5234985,63.165802,9863.25
19-06-2020,344.0889893,321.9084167,100.9204483,518.1914673,2216.249756,1993.826172,74.83973694,73.68288422,472.7961426,489.9985046,380.6354675,432.0563354,158.6781769,59.52113724,557.8319702,31.75,319.7400208,2660.105957,1113.42395,62.13271332,10119
22-06-2020,344.7793579,325.7995911,105.6263962,518.1914673,2269.636963,2001.495728,76.69062805,72.90953827,477.7362671,498.7737122,386.925293,432.4951782,156.8638458,58.80328369,568.2234497,33.04999924,318.4394531,2750.797607,1156.457764,64.96630859,10318.75
23-06-2020,350.7459412,331.5939941,105.773468,527.8803711,2275.516846,2054.038086,81.07637787,73.59696198,484.7590027,508.1398621,395.8609009,447.22052,165.3959961,59.37158203,568.6173706,34.59999847,324.9903564,2935.011719,1213.469238,64.93680573,10347.9502
24-06-2020,346.9983215,320.2166138,104.0822525,509.0939941,2346.025391,2029.60083,78.09889221,71.40579987,469.2121582,510.0949402,389.2715149,443.758606,156.9619446,60.65771484,573.3451538,36.29999924,326.3390503,2693.978516,1187.524536,64.61211395,10529.25
25-06-2020,339.2565613,313.1956482,103.2366562,500.4059753,2408.020264,2070.425537,77.33439636,70.11689758,472.36026,503.911499,403.6483154,447.7568665,154.2159729,61.6746521,570.68573,38.09999847,329.132782,2729.341064,1285.224243,65.67472076,10235.5498
26-06-2020,338.4676208,332.9897461,104.4866791,511.6413879,2389.910645,2052.371582,78.05865479,72.30804443,464.9017029,510.0039673,401.1523438,448.927124,151.4209595,62.90096664,576.6448364,40,331.782074,2737.933838,1285.846558,64.90727997,10378.90039
29-06-2020,337.9251709,324.276947,99.15572357,503.7266235,2355.667725,2079.762207,76.36872864,70.80431366,466.8874207,492.4537048,397.1088562,452.2427063,148.5769043,61.97376251,569.5039063,42,333.3234558,2745.930176,1327.875244,63.72661972,10311.9502
30-06-2020,339.1579285,316.3677673,97.68511963,506.5922241,2396.025879,2076.95166,77.09298706,69.90206909,458.1211548,494.1360474,389.4712219,454.3881226,145.1934662,61.10636902,570.7843018,44.09999847,339.0072632,2743.446777,1305.664307,62.81159973,10382.59961
01-07-2020,339.0592957,321.5700684,98.42041779,501.9525452,2396.496094,2067.80542,75.3225708,69.12872314,453.4716187,496.4093933,387.8238831,455.0220032,147.3510132,61.58493042,565.7610474,46.29999924,338.4292603,2740.516357,1319.21106,63.57903671,10323.7998
02-07-2020,342.0179443,324.4038391,98.23660278,517.8276367,2513.101074,2050.037109,75.16163635,70.33171082,458.1695862,510.0039673,391.3182373,453.510437,149.9008636,61.91393661,572.3109131,48.59999847,344.5466309,2770.912354,1330.795288,62.81159973,10493.0498
03-07-2020,355.4304199,326.0110779,99.44983673,526.8794556,2575.989746,2070.949707,76.04682922,70.80431366,461.8988953,515.7783203,394.9623413,455.4608154,148.3317261,62.75142288,571.3259888,51,345.365448,2750.449463,1350.900146,62.84111786,10614.9502
06-07-2020,354.4935303,330.0714111,99.89102936,526.4702759,2606.752441,2059.421387,76.61013794,71.96433258,465.1438599,528.8273926,401.2022705,454.3881226,151.8622742,62.03357697,574.1332397,53.54999924,339.1999817,2764.157471,1353.006348,65.0843811,10723.84961
07-07-2020,341.1796875,321.3162842,97.68511963,538.6153564,2586.38501,2052.323486,74.47761536,70.41763306,464.2236633,533.6469116,399.5549316,466.6754456,150.0970001,61.52511215,588.7598267,50.90000153,339.4889526,2893.688721,1357.314575,63.51999664,10802.84961
08-07-2020,335.9034729,319.8782654,97.68511963,523.0131226,2558.068604,2082.715576,73.23027802,69.8591156,467.3717346,530.5551147,401.102417,461.5069885,143.5753021,61.43537521,573.2467041,48.40000153,336.598877,2837.614746,1372.536743,65.17295074,10818.65039
09-07-2020,338.4182739,318.6940002,95.88360596,535.1583862,2531.962891,2072.998047,73.39122772,68.91390991,466.8389893,524.9627075,405.2956543,461.3119507,143.1830292,63.14025497,578.6147461,46,330.4814758,2843.47583,1384.743286,66.11746979,10755.5498
10-07-2020,330.3313904,318.3556213,96.47186279,529.6998291,2522.367432,2118.681152,72.74744415,67.49610138,478.4143066,517.4151611,413.6321716,462.3846436,144.8992462,61.25591278,571.5230103,43.70000076,331.0114136,2853.259766,1387.088745,65.14341736,10764.09961
13-07-2020,327.6192627,321.4008789,95.95714569,548.2131958,2530.31665,2158.172363,72.34507751,67.79685211,484.0324402,545.6501465,414.1813049,472.4778137,140.1428375,60.47826004,578.2700195,41.54999924,334.4794922,2815.314697,1370.334595,66.35360718,10851.84961
14-07-2020,315.9819641,316.1562805,94.30271912,537.9784546,2457.079834,2129.113525,70.53444672,66.46497345,476.6707458,544.0588989,436.8946533,467.5531616,137.2007141,59.25194168,571.5230103,39.5,335.8763428,2876.404785,1330.938721,64.28743744,10750.84961
15-07-2020,310.8043518,312.6457825,94.11889648,559.6759644,2491.134766,2167.604004,70.85634613,65.51977539,479.5766907,559.5177002,424.1152649,467.7481995,134.4547424,57.99571609,566.7459717,40.04999924,331.6375732,3016.415527,1330.938721,64.40550995,10701
16-07-2020,306.9088745,333.2012329,92.75858307,571.0932007,2553.929443,2179.703857,69.81019592,65.43383789,484.0324402,545.0591431,425.7626343,475.5496521,135.87677,57.87607574,564.8253174,38.29999924,334.3349609,3017.607422,1327.795654,64.28743744,10706.2002
17-07-2020,308.684021,375.4117737,96.03068542,566.9083862,2600.260986,2224.196289,71.05751801,69.04279327,487.8102112,545.3319092,430.9043274,478.5727539,138.0343323,60.32870102,581.1756592,38.04999924,342.0900269,3089.574951,1332.631348,64.43501282,10752
20-07-2020,312.9247131,369.9134216,97.79541779,590.0615234,2690.66626,2220.766602,70.13208008,68.99983215,468.6309814,566.3831177,427.3101196,488.5196533,138.2304535,59.93987274,590.3356934,39.95000076,339.6334534,3233.757568,1360.097168,63.81516266,10999.4502
21-07-2020,310.3605957,392.6682434,97.86895752,593.4729004,2699.133301,2208.428711,71.09774017,70.84727478,462.286377,564.4281006,425.612854,479.4504395,140.5351257,62.09340286,570.3410645,39.45000076,340.5005493,3184.835693,1507.146606,65.40907288,11126.09961
22-07-2020,307.6978149,381.1639404,98.60424042,591.4718018,2603.977051,2142.213867,72.70721436,70.97616577,459.4288635,561.9274292,430.0057678,469.1134033,139.946701,60.98672485,575.8568115,38.79999924,338.0439148,3167.203857,1441.237915,66.17650604,11231.2002
23-07-2020,309.5715942,387.0429382,98.126297,595.760498,2606.986816,2106.820313,72.86816406,71.01913452,461.075592,579.8042603,429.6063843,467.5531616,139.9957275,61.19609833,596.5409546,39.09999847,336.8879089,3250.495117,1449.409912,67.26861572,11135
24-07-2020,305.133667,379.3029175,96.76599121,620.4908447,2578.294678,2104.866455,71.94272614,69.60132599,470.3745422,598.2768555,414.4808044,459.8003845,136.2200012,59.55104446,597.5751953,38.45000076,344.0167542,3144.705322,1442.930298,66.14699554,11149.9502
27-07-2020,304.7884827,387.1698303,95.55272675,639.7912598,2581.022949,2116.48999,70.53444672,69.42947388,460.591217,609.2321777,398.9559021,454.8269348,133.572113,58.32472992,586.2481079,36.84999847,337.6104126,3091.561523,1406.567017,64.84825897,11225
28-07-2020,314.2068176,390.3842468,95.92037964,650.1487427,2672.886475,2136.54541,71.25869751,68.65612793,467.4686279,627.3840332,398.356842,463.3110962,138.4266052,58.38454819,567.2384644,38.09999847,348.6890564,3108.795898,1420.831909,65.43858337,11154.09961
29-07-2020,310.8043518,383.8707886,96.47186279,633.6771851,2615.265869,2125.82666,70.93681335,68.31241608,477.542511,620.0958252,395.1619873,477.4512939,137.1516724,59.1023941,561.8703613,40,348.8817444,3119.275879,1376.731567,64.93680573,11276.90039
30-07-2020,308.190918,354.5179443,94.56008148,634.635437,2566.804932,2100.758789,69.68949127,66.76570892,493.9610901,618.5831299,402.7996826,479.6942444,137.3968506,57.78634262,569.7993774,40.54999924,351.1456299,3153.198242,1325.087891,65.46810913,11254.2998
31-07-2020,310.8536987,350.0346985,95.03801727,643.5327148,2540.747559,2114.44043,70.0113678,67.28128815,515.0291748,624.9088135,408.9397888,500.8069458,138.4266052,57.81625748,574.3794556,38.70000076,350.1341248,3173.164307,1424.942017,67.1800766,11139.5
03-08-2020,307.0567932,353.4182739,94.41300964,644.2172241,2497.839844,2109.27417,68.88475037,65.21902466,503.1147766,617.5287476,411.2360535,497.7839355,135.8277283,56.29084396,575.9060669,39.34999847,349.6042786,3137.602295,1412.708252,68.06558228,11057.5498
04-08-2020,310.6071472,345.593689,94.67036438,632.0802612,2568.846191,2102.863525,68.88475037,65.39087677,512.3653564,598.3227539,413.1329956,494.3707581,139.8486176,55.72254944,579.40271,38.54999924,354.421051,3164.869629,1417.882202,70.27933502,10946.65039
05-08-2020,322.5895996,347.2009277,94.4497757,628.2018433,2559.020996,2099.753906,69.1261673,66.1212616,512.2684937,594.5640869,407.5420532,490.5675354,139.7995911,55.81227493,596.3932495,38.95000076,349.9414368,3331.104492,1385.725708,71.99129486,11155.75
06-08-2020,319.335083,346.4396057,94.74390411,643.2590332,2567.279785,2124.534912,69.3273468,67.06646729,515.5618896,605.3817749,406.7932434,494.2244873,139.8976593,57.21805191,597.0335083,39.29999924,355.9143066,3296.884277,1415.802856,72.46356964,11185.7002
07-08-2020,322.145813,355.0678101,95.4056778,629.935791,2568.940918,2115.062988,69.04569244,67.58203125,509.4594116,607.3069458,398.8061523,499.5879822,139.1130981,57.96580505,600.3823242,40.29999924,356.4441223,3290.824463,1416.044678,72.49308777,11186.65039
10-08-2020,326.7316895,351.1766663,95.03801727,631.5326538,2565.096191,2111.427002,70.97704315,67.9257431,526.7982178,625.0921631,411.7851868,495.9310913,145.7818909,58.05553818,602.5984497,39.84999847,359.62323,3502.604248,1425.473999,73.90988159,11270.25
11-08-2020,330.3806763,363.1039124,95.6630249,624.0041504,2575.253906,2115.158447,71.01728058,67.41017914,524.0859375,618.6289673,406.8930664,500.4169312,143.7223969,58.20508957,596.7872925,39.79999924,357.0221863,3368.354492,1425.28064,74.14602661,11322.25
12-08-2020,336.4952087,356.8018799,94.63360596,654.3921509,2633.302002,2100.280029,71.37940216,67.10942841,515.4650269,634.4430542,395.9607239,491.1038818,143.7223969,58.65374756,594.3740845,40,350.7121277,3223.029541,1414.255493,72.84729767,11289
13-08-2020,342.8562317,356.2520447,94.81742859,661.236145,2667.143799,2103.676514,72.37482452,67.53905487,504.4708557,639.0267944,392.6161194,487.0440063,144.8992462,58.26490784,603.2879639,39.65000153,352.6870422,3250.445801,1419.091064,73.46713257,11334.84961
14-08-2020,343.3000488,349.5694885,96.94981384,647.0917358,2661.59082,2079.995605,73.32875824,66.25015259,514.6900635,637.9725342,394.4631348,486.3102417,139.7015228,57.39751434,601.8104858,38.95000076,352.8796997,3224.519287,1385.000366,72.40454865,11353.2998
17-08-2020,352.5211182,345.0438538,100.0013199,655.9891357,2778.731689,2101.188721,79.05239105,68.14057159,511.7840881,661.0291138,390.6193542,484.7938538,144.3108215,58.41445541,608.0157471,38.59999847,356.4441223,3250.04834,1398.878418,75.53331757,11248.90039
18-08-2020,352.5211182,340.3068237,100.4792709,651.973938,2775.836182,2118.69873,78.84500885,69.30059052,509.507843,653.6950073,394.213562,486.2124023,154.1178894,57.99571609,617.1266479,39.59999847,359.5751038,3254.816162,1387.321411,74.85442352,11259.7998
19-08-2020,351.7321472,341.4911194,99.33955383,647.776062,2784.285156,2098.844971,78.51320648,68.35538483,509.8961487,666.2087402,395.7111206,483.4732056,154.5101624,60.6876297,619.7368164,39.84999847,359.8158875,3272.050781,1389.062256,76.18268585,11452.15039
20-08-2020,348.7242126,348.8927307,101.8395844,648.0042725,2806.118408,2091.286133,83.86354828,70.58950043,506.8875122,665.9337158,393.514679,481.9079285,157.795517,60.71753693,628.7984619,39.40000153,359.526886,3247.962402,1378.133911,76.12363434,11317.4502
21-08-2020,349.4638672,346.9048767,102.5748749,644.1715698,2879.592773,2106.930176,87.88667297,69.64429474,516.6409302,671.6176147,393.4148254,481.2720642,158.5800934,60.86709213,623.1349487,43.29999924,362.4169922,3217.715332,1376.779907,77.15672302,11409.65039
24-08-2020,344.1876221,346.6087952,102.7954788,643.9890137,2862.126221,2099.610352,87.43045044,69.81614685,517.7084961,662.3584595,391.5678406,479.8535156,154.6572723,60.77734756,627.8627319,42.20000076,360.1530762,3217.218506,1370.155273,76.03510284,11412
25-08-2020,341.3276367,349.2733765,103.2734222,640.2476196,2819.123779,2084.971191,86.10321808,69.17168427,509.6048584,677.1181641,386.7755432,481.2720642,153.3823547,59.64076996,653.0776367,41.95000076,355.6734924,3263.359131,1370.010132,76.77301025,11513.09961
26-08-2020,349.3652344,346.9048767,104.3763885,650.4681396,3000.435791,2088.511475,85.27371216,69.94503784,509.6534424,671.8467407,391.7175903,485.1852112,156.9129028,59.73049545,639.829895,41.70000076,356.6368713,3229.535645,1385.870728,76.12363434,11512.84961
27-08-2020,345.716217,349.3156738,103.3469543,648.0499878,2982.399902,2077.460449,85.10780334,68.87094879,516.5439453,674.367981,390.7192078,482.4459534,172.5061188,59.34167099,643.2773438,41.15000153,360.9237976,3255.511719,1471.556885,75.47427368,11609.2998
28-08-2020,355.0852661,351.0920715,102.2440033,644.6735229,2904.131592,2058.993652,84.23682404,69.04279327,539.3505859,689.7236328,390.9188538,478.4838867,169.7111206,59.28184128,629.6356201,41.54999924,360.5866089,3367.361328,1461.498901,76.06462097,11602.9502
31-08-2020,350.8445435,344.959259,98.78807831,633.6771851,2853.58252,2025.888672,79.96485138,70.41763306,504.8980103,679.3183594,375.5436707,464.2986145,155.2947388,57.21805191,606.2921753,39.25,355.3844299,3241.902832,1322.331665,75.94654083,11777.5498
01-09-2020,343.9903564,344.4940491,98.126297,629.296875,2843.662598,2068.275146,82.78518677,68.18352509,506.0626221,667.2630005,404.6966248,477.0164795,157.795517,57.66670227,611.3154297,38.84999847,359.8158875,3280.990723,1311.306519,77.92416382,11464.2998
02-09-2020,354.9373169,350.1615601,100.2219238,640.5670166,2794.252197,2049.13916,82.08009338,68.99983215,499.3177185,674.0012207,410.5870972,478.8752136,157.9916992,58.20508957,620.1801147,39.5,365.0180664,3450.602783,1310.049194,77.39287567,11478.5498
03-09-2020,360.953186,349.6963501,99.78072357,644.9471436,2792.21167,2046.746826,81.04321289,67.9257431,508.0036316,696.3242798,424.6643982,483.9623413,155.5889435,58.68365097,635.6931763,39.15000153,365.4515686,3411.266846,1305.310425,75.85799408,11566.2002
04-09-2020,348.1324768,341.1950378,97.39098358,639.517395,2767.340332,2032.873291,78.55467224,66.93756866,497.3282166,685.9190063,420.2714844,473.2989197,151.8622742,58.65374756,624.3661499,38.40000153,360.1530762,3315.657959,1249.894897,74.35263824,11354.40039
07-09-2020,347.1955566,338.5304565,97.02333069,646.8178711,2715.082275,2069.184082,76.64680481,65.6916275,498.1045837,684.9106445,421.3197937,477.3099365,149.2143555,57.27787018,638.2540894,38.45000076,356.5404663,3271.007813,1226.732544,75.50379181,11359.59961
08-09-2020,340.8345032,348.5966492,95.55272675,662.4227295,2717.977783,2049.712891,75.19515991,63.97306824,487.0894775,689.631958,415.1297607,475.8424988,147.3510132,56.56002808,628.946228,38.09999847,353.8912354,3292.01709,1258.598999,74.11651611,11378.5498
09-09-2020,339.1086426,343.3944092,93.34680939,658.8181763,2756.708496,2040.144775,74.98777771,62.46933365,494.2711487,690.6403809,427.2102661,481.6633606,147.2039337,54.46632385,631.7532959,37.29999924,350.6639099,3257.845947,1253.231445,75.53331757,11218.59961
10-09-2020,336.889679,363.9920959,93.12622833,659.2287598,2799.188721,2041.723877,75.11220551,63.28564453,492.9609985,687.5693359,429.9558411,484.7449951,147.3019867,54.31677628,633.772522,37.84999847,349.989563,3364.133057,1271.268066,77.00914001,11363.2998
11-09-2020,337.7772217,362.6809082,91.9865036,658.5443115,2840.482666,2065.97876,74.73892212,62.98490143,490.6317749,701.4581909,432.401886,497.2182007,151.3228912,54.2868576,643.9176025,38,353.2650452,3362.29541,1289.546509,77.86511993,11447.7998
14-09-2020,346.8010559,352.8684692,91.87621307,727.4504395,2874.893799,2031.773071,75.36106873,63.28564453,481.1695251,724.9271851,429.3068848,493.2561646,152.6958618,55.00470352,658.9874878,37.59999847,356.973999,3411.217285,1279.295166,76.53688049,11540.15039
15-09-2020,347.7872925,350.5422363,91.25120544,725.3916016,2883.10498,2032.681885,75.56843567,63.4145546,491.4567566,725.2938843,439.3406677,494.772522,153.3366241,55.09443665,660.9573975,37.65000153,351.1456299,3510.004395,1303.134277,77.65851593,11487.2002
16-09-2020,348.6748657,349.4002686,91.06738281,722.2344971,2901.188965,2050.909424,76.59367371,62.77009583,503.1996765,726.0731201,437.9429321,498.5389099,161.0256348,54.94488144,669.7235718,37.70000076,351.0011597,3516.213135,1315.755249,79.28193665,11538.4502
17-09-2020,341.3276367,351.557312,91.39827728,739.6669922,2905.745605,2036.269531,75.73930359,62.85602188,496.8914795,721.4434814,441.4872437,491.6419373,154.6181183,54.2868576,671.5949707,37.5,348.4000854,3493.465332,1331.905884,79.28193665,11539.40039
18-09-2020,352.9155884,348.5543213,90.9203186,741.7717285,2954.775879,2008.044189,77.36261749,63.84418106,507.9065247,737.670166,453.2681885,497.4139099,158.9555206,55.09443665,665.0941772,37.09999847,349.2189331,3464.062744,1307.437988,77.30431366,11584.09961
21-09-2020,343.0534973,339.5877991,89.44971466,734.4509277,2900.38208,1949.775024,75.4402771,61.13746643,488.7878418,721.7185669,428.6579285,480.0491943,149.7385559,52.76144791,658.9874878,35.95000076,337.4658813,3380.026367,1232.390259,76.12363434,11503.7998
22-09-2020,327.7178955,331.7208557,87.90557098,751.2886353,2847.981934,1939.25,74.92766571,59.71965027,493.8344116,733.8197632,421.3696899,481.4187927,146.8305206,50.33872223,655.2446289,35.09999847,333.4679565,3327.032227,1204.875854,75.06104279,11301.75
23-09-2020,320.1240845,327.9143677,89.00852203,744.9744263,2806.783203,1963.887695,72.70632935,58.12999344,488.0600281,727.0357666,423.2167053,475.206604,148.3091888,51.26593781,664.6017456,34.5,327.8322449,3366.119629,1196.800415,76.74349213,11258.75
24-09-2020,309.4236755,319.1169434,85.074646,721.3651123,2770.283203,1971.876953,70.61312866,57.27072525,471.4645691,689.2652588,407.5919495,475.7446594,144.1689606,49.65079117,654.2104492,32.84999847,330.0480347,3353.256104,1154.48938,77.77658844,11011
25-09-2020,321.65271,317.8480835,86.10408783,757.4197388,2849.737793,1989.243042,72.45001984,59.20409775,475.2009888,708.0587769,427.3101196,481.9079285,149.1963806,50.96683884,649.1378174,33.95000076,340.5486755,3427.159912,1205.359375,80.90534973,10910.40039
28-09-2020,334.8679199,325.7995911,88.23645782,764.3286133,2932.230225,1974.173462,74.75679779,61.73896027,495.0475159,714.5219727,449.6740112,492.3267822,155.4560242,52.76144791,674.2050781,35.04999924,347.4367065,3551.724609,1241.094238,82.11553955,11140.84961
29-09-2020,336.2979126,326.9838257,86.50849915,743.7390747,3013.915527,1945.373535,72.74904633,59.41891479,491.2140808,704.2084961,454.7657776,486.4080811,152.6465912,52.34270096,656.5742798,35.40000153,343.3423767,3609.239014,1211.307129,82.61732483,11288.59961
30-09-2020,337.0375671,298.6461182,85.29524231,742.6867676,2987.668213,1978.90979,72.70632935,59.50484085,485.6823425,725.8439941,446.978363,499.4682922,150.4778748,51.92396164,667.6551514,34.75,349.700592,3610.480469,1212.27417,80.81679535,11244.4502
01-10-2020,348.4283142,298.8575439,86.21437073,743.9221191,2991.607666,2004.504272,72.5354538,59.41891479,491.9419556,754.0343018,451.9203796,502.6477661,153.6816254,52.88109207,656.0325928,34.79999924,348.6408691,3585.100586,1254.536987,81.14148712,11364.4502
05-10-2020,345.5190125,299.5765991,87.05997467,754.2168579,2970.486328,2019.860962,72.15097809,59.4618721,507.6639404,771.2235107,457.6112061,508.7131958,156.983963,52.0436058,659.5291138,34.5,363.0913391,3464.609131,1277.070801,81.34811401,11487.7998
06-10-2020,357.8959351,297.8001709,85.88349915,758.7466431,2977.273926,2024.501099,71.89468384,59.59075928,505.674408,776.8615723,457.0620728,515.3655396,160.5820313,52.49225235,677.6031494,34.65000153,355.2881165,3438.086914,1305.165405,81.40713501,11603.4502
07-10-2020,355.6769714,289.5103455,84.15551758,757.7399902,3069.638428,2046.938232,70.74129486,60.57893372,496.6488342,775.8988647,451.4211731,512.6752319,156.441803,51.86413956,670.6099854,34.25,355.4807739,3436.547363,1276.006958,72.81775665,11679.25
08-10-2020,354.7893982,287.6493225,83.30992889,777.4143066,3112.830566,2067.46167,70.57041168,58.81742096,508.6343384,788.6878052,468.3937683,510.7187195,157.5261536,50.33872223,676.7167969,34.34999847,358.0336914,3437.590088,1274.459595,69.60044861,11835.40039
09-10-2020,352.2745667,291.8365479,84.48641205,783.0879517,3158.633301,2047.225098,70.82672119,60.40708542,497.7649536,783.0496826,451.1715698,507.8326721,154.7659912,51.26593781,699.5186157,34.70000076,355.8179626,3433.86499,1276.393799,71.93226624,11852.0498
12-10-2020,352.7183533,288.9605103,83.23639679,792.284668,3118.099365,2046.029541,70.69856262,59.41891479,498.7354431,785.5708008,461.9042664,504.3108826,153.63237,50.15926743,694.4460449,34.65000153,353.6022034,3455.967041,1271.171387,57.23293304,11973.5498
13-10-2020,345.0751953,286.8457336,83.71434021,823.9467773,3121.279297,2045.837891,70.61312866,59.37594604,488.3025818,795.9301758,450.7722473,503.0879822,152.8930359,49.74052429,691.4911499,34.09999847,353.8912354,3555.548828,1235.871826,58.82683563,11934.65039
14-10-2020,344.1383362,281.6011353,81.2878418,814.8416748,3142.875488,2064.92627,67.58013153,57.57146835,487.3806458,778.1907959,445.9799805,505.7294617,156.8361206,49.44142151,686.9603271,34.40000153,348.3518677,3715.625244,1256.906494,58.11843109,11917.40039
15-10-2020,338.0730896,276.3142395,81.32460785,786.9770508,3146.198242,2059.568115,67.49471283,56.75515747,475.8318176,744.7750854,432.7513428,506.3652344,153.2380371,49.23205185,673.8603516,33.54999924,349.5560913,3583.76001,1210.291626,56.05226517,12023.4502
16-10-2020,345.1245422,287.5647583,81.87608337,756.9163818,3176.717041,2057.654541,68.6053772,57.7862854,472.5321045,754.2633667,447.1780396,500.5933838,160.23703,50.24900055,687.0095825,38.90000153,349.2189331,3576.309814,1248.879395,56.02275467,11727.40039
19-10-2020,342.7575989,293.2322998,84.33934021,773.0219727,3083.925293,2083.727295,69.75876617,59.54779816,469.3780212,755.546936,437.1941528,508.0283508,162.3564301,52.31279755,695.3817749,37.79999924,351.1456299,3453.036621,1280.552368,57.11487198,11879.2002
20-10-2020,344.1383362,290.4408264,83.56728363,804.9586182,3073.388184,2079.230469,68.90439606,57.91517639,471.9983826,779.107666,439.0910645,516.5883789,165.0672913,51.26593781,698.484436,37.59999847,353.8912354,3451.29834,1274.652954,58.5907135,11861
21-10-2020,350.4500732,295.6853943,84.63347626,797.0888062,3017.143311,2069.709961,70.3141098,58.25889587,475.7347412,775.4865112,438.8914185,504.6532593,169.6511383,52.4324379,700.897522,37.59999847,347.1477051,3469.476563,1273.444092,59.74185944,11958.5498
22-10-2020,353.4086914,295.5162354,85.1481781,796.3535156,2925.205811,2085.210693,72.32186127,59.16112518,471.2219543,767.7398071,428.9574585,496.1420898,170.0454407,53.03063583,712.9633179,39.20000076,343.6314392,3375.308105,1277.26416,61.66044617,11890
23-10-2020,359.3259583,297.3772278,86.54525757,783.6669312,2953.25708,2051.244141,73.68884277,59.2900238,470.2029724,777.6408691,416.5275269,507.8817139,168.8625183,52.22306442,715.7703857,39.75,345.461853,3620.86084,1283.502075,61.83754349,11957.90039
26-10-2020,358.684906,292.7670288,84.22906494,779.3920288,2750.965088,2073.154541,73.43253326,58.60259628,460.4980164,751.0548096,401.901123,502.3542786,163.8350677,51.14630127,710.3531494,38.65000153,337.0323792,3487.157715,1257.970337,61.30624771,11937.40039
27-10-2020,359.3752747,294.9241028,83.78786469,778.8865967,2764.255127,2082.675049,76.42280579,57.44257736,456.5675354,759.6723633,412.9333191,511.8437195,162.7507324,50.36863708,713.5542603,37.84999847,343.4387512,3553.959717,1256.084473,60.50930023,11807.09961
28-10-2020,348.7734985,292.2172241,82.86873627,762.6606445,2796.768311,2084.263916,75.26941681,57.01293945,449.7255554,737.3493042,405.7948608,505.9250793,153.7802124,49.71061707,717.6418457,37.25,349.700592,3538.662109,1241.722778,62.07082748,11922.59961
29-10-2020,337.9745178,289.1296692,81.50842285,772.2674561,2747.21582,2043.577393,73.90242767,55.33735657,442.8836365,751.3152466,402.5501099,508.4685974,150.9214935,49.91998672,714.2437744,36.90000153,348.9780579,3578.445313,1175.379028,62.10335541,11633.2998
30-10-2020,354.8880005,299.8303833,83.97169495,774.0142212,2657.793701,1994.656982,74.84223175,55.76699066,452.0062256,759.7695923,402.9494629,500.3487854,156.0474854,50.69764709,716.9523315,36.45000076,343.583252,3525.302002,1220.73645,62.29854584,11678.4502
02-11-2020,351.9786987,293.0208435,85.074646,756.041687,2691.825195,1995.331177,76.20921326,56.45440674,455.5485535,761.0307617,403.4985352,495.2616577,162.4550018,50.21908188,769.8446045,36.45000076,353.4095459,3527.983643,1254.150269,61.6153717,11697.34961
03-11-2020,348.7734985,296.7851257,85.66290283,748.3652954,2788.414307,1979.634155,73.43253326,56.96997833,471.2705078,754.9118042,406.2441101,504.2130737,161.3213654,50.21908188,771.519104,36.15000153,357.3111877,3525.401123,1256.809814,61.71296692,11734.4502
04-11-2020,356.1207581,295.0932922,84.41288757,749.3766479,2817.462158,1983.823242,72.70632935,57.09886551,489.7583618,772.4277344,409.8383179,507.1968689,160.4834747,49.86016083,795.8968506,35.84999847,357.7928162,3586.044434,1260.146362,59.85866547,11783.34961
05-11-2020,363.5666504,309.8542786,88.12615967,774.8875122,2795.012207,2024.558105,74.15873718,58.08703613,497.3767395,785.3662109,412.6337891,508.2729492,163.4407806,52.31279755,805.5494995,36.25,363.9600525,3599.901367,1291.142334,61.32258606,12062.40039
06-11-2020,365.9829102,306.5975647,89.56001282,781.5064697,2796.055908,2016.661499,74.58590698,58.43074036,494.1255493,795.1283569,414.1313782,515.756897,165.5108795,51.3257637,806.3374023,36.29999924,369.5444641,3571.790283,1301.973877,61.64790726,12156.65039
09-11-2020,361.9887085,317.678894,89.52324677,786.0111694,2804.409668,2053.640625,76.42280579,58.81742096,495.0960693,815.3067017,415.3294678,516.0993042,170.3411713,51.74449921,811.6069946,36.70000076,369.4959106,3608.096436,1336.983154,64.28299713,12399.40039
