Date,APOLLOHOSP.BO,BANKBARODA.BO,BERGEPAINT.BO,BRITANNIA.BO,CIPLA.BO,GODREJPROP.BO,HAVELLS.BO,IOC.BO,MUTHOOTFIN.BO,SHREECEM.BO
13-07-2020,1491.759766,47.95674133,518.6453247,3513.198486,681.9058228,882.7999878,581.3731689,74.10844421,1163.72876,22081.21875
20-07-2020,1503.700073,47.18011093,520.3311768,3544.300293,658.6477661,896.2999878,598.1173706,79.09732056,1260.286743,21172.28516
27-07-2020,1667.035522,45.43270111,522.0666504,3550.381104,712.8835449,926.4000244,574.4290771,75.51555634,1231.986938,21547.58398
03-08-2020,1735.79248,47.03449631,550.4284668,3652.506348,721.0980835,889,600.3828735,73.72467041,1177.273926,21720.5
10-08-2020,1698.976196,44.75315094,545.7675781,3529.631104,763.8533325,861.9000244,602.057312,72.36019897,1173.307007,21280.4707
17-08-2020,1669.622559,46.88887405,562.2293701,3604.693115,753.3129272,858.6500244,623.135437,75.77140045,1143.894653,22129.13477
24-08-2020,1654.050293,50.14100647,559.3039551,3521.089844,741.0900879,902.7000122,629.6361084,74.87595367,1169.582153,21125.70703
31-08-2020,1642.45813,44.55899429,547.3047485,3515.373779,717.2382813,919.8499756,625.0068359,71.592659,1086.907837,19766.42188
07-09-2020,1603.452515,44.65607452,567.9315796,3577.081299,718.0300293,877.2000122,644.0658569,70.86779022,1092.180908,19347.71875
14-09-2020,1819.674194,43.73382568,573.5841064,3601.935059,798.5424194,915.2000122,664.3067017,68.77842712,1069.492676,19357.9375
21-09-2020,2023.518677,40.38462067,577.84729,3498.061768,762.2697754,853,648.7936401,63.23521805,1053.867188,18850.79297
28-09-2020,2082.919434,40.67585754,585.6359253,3613.887207,765.1398926,866.2999878,656.0823364,63.23521805,1116.320435,20450.50391
05-10-2020,2269.644043,43.0057373,598.1374512,3552.369629,795.0289307,912.25,699.3713989,65.23930359,1104.710327,21023.12695
12-10-2020,2203.166748,39.17113876,598.7823486,3554.978516,774.0471802,865.6500244,687.2072144,63.27785873,1146.216553,20995.44531
19-10-2020,2068.169189,41.93787766,604.0905151,3291.406006,749.0571899,1047.400024,714.7860718,66.73171234,1145.78125,20374.85938
26-10-2020,2112.171631,40.43316269,617.7826538,3296.101807,746.3355103,1034.550049,717.8394165,67.84036255,1189.512939,21477.89063
02-11-2020,2079.032715,44.46191406,644.1747437,3334.520508,781.7669678,951.5,806.3381958,68.39466858,1214.523315,21865.99023
09-11-2020,2275.623779,45.28708267,646.9528198,3347.137207,738.5663452,1003.299988,815.0058594,73.89523315,1149.312744,23179.4375
16-11-2020,2341.503174,46.11224747,637.9240112,3367.4375,732.2817383,1062.5,812.5926514,72.36019897,1145.539429,23766.69141
23-11-2020,2330.888428,49.80122757,643.3314209,3447.358398,736.9828491,1165.849976,789.9385986,72.10435486,1116.271973,23919.17578
30-11-2020,2426.368652,57.32480621,666.0027466,3460.686035,758.7067871,1200.099976,816.4832764,77.09324646,1133.735718,24711.9375
07-12-2020,2352.515869,63.53782272,671.8566284,3542.409424,748.1170044,1303.199951,815.2028198,80.03540039,1134.94519,23588.26953
14-12-2020,2379.176758,61.25648117,704.1026001,3531.026123,785.725769,1376.300049,904.9818726,80.12068176,1170.743164,24360.99023
21-12-2020,2406.036865,59.07221603,724.3430786,3432.512451,824.8685303,1362,881.8353882,76.92268372,1149.312744,23631.27539
