Date,ASIANPAINT.BO,BHARTIARTL.BO,ICICIBANK.BO,INFY.BO,MARUTI.BO,NESTLEIND.BO,RELIANCE.BO,SBIN.BO,TATASTEEL.BO,WIPRO.BO
14-09-2020,1998.934448,494.5019226,366.6209106,952.0968628,6873.890625,15565.69141,2291.206055,187.9073181,371.5620117,311.9050293
21-09-2020,1896.071289,437.7541504,345.410614,960.1691284,6412.739258,15213.11816,2188.049561,177.7607117,330.7682495,309.3427734
28-09-2020,2010.905396,430.436676,365.8775635,966.4844971,6706.813965,15468.56738,2211.254883,185.7121429,343.0346069,308.4558105
05-10-2020,2020.216431,423.2685242,398.0894775,1051.812744,6970.978027,15513.5752,2219.851074,193.4196472,347.5463562,368.6687622
12-10-2020,2031.399414,399.7729797,392.4400024,1070.85376,6808.491211,14923.00586,2162.012207,191.0293579,370.1990967,334.6203613
19-10-2020,2088.200684,432.4278259,413.1547241,1065.535645,7017.177246,15337.60352,2099.452393,197.8099976,397.9276428,337.4290161
26-10-2020,2180.471924,431.6811523,389.0701294,1018.034973,6866.882324,16594.35547,2041.613281,184.6389465,385.708313,335.7044067
02-11-2020,2179.260986,447.7596741,439.1720276,1068.716064,6816.931641,16576.11523,2016.420288,213.7128601,400.70047,341.1245728
09-11-2020,2155.627441,479.2695923,482.4350586,1087.961182,6765.648438,16413.70508,1989.389038,224.0545807,462.5491638,340.6318054
16-11-2020,2135.250732,481.360321,475.9431458,1058.781372,6877.64209,17025.63477,1887.425049,236.8841858,500.5700989,341.3709412
23-11-2020,2188.043457,461.2496948,468.6087036,1056.381836,6936.477051,17208.46289,1917.88501,238.3476563,543.1498413,345.4114075
30-11-2020,2406.51709,491.7142944,497.6985474,1089.113159,7701.772949,17372.48242,1934.481567,257.0310669,585.2125854,355.5126038
07-12-2020,2486.890625,501.8193665,510.6329041,1116.373413,7632.967773,17934.90234,1993.165405,265.8117676,584.4136353,348.3186035
14-12-2020,2567.165527,508.3403931,512.4664307,1142.001953,7462.731934,17880.57227,1979.898193,264.7873535,593.4841919,358.2226868
