Date,APOLLOHOSP.BO,BANKBARODA.BO,BERGEPAINT.BO,BRITANNIA.BO,CIPLA.BO,GODREJPROP.BO,HAVELLS.BO,IOC.BO,MUTHOOTFIN.BO,SHREECEM.BO
02-11-2018,1138.529175,106.4464874,297.3215942,2561.818848,597.2128906,604.25,627.4678345,117.3406677,403.0019531,14532.90527
05-11-2018,1153.911865,108.096817,293.7070313,2606.416016,553.4401245,609.9000244,629.2667236,110.8877258,407.6304321,14764.92871
06-11-2018,1121.613037,107.2716522,290.3854675,2607.694092,521.9846191,611.5499878,629.0722046,108.3936386,408.324707,15080.12598
07-11-2018,1120.969971,107.8055878,292.4858398,2652.497314,523.4567871,615.25,630.8710327,110.0959702,413.3234253,15086.92969
09-11-2018,1132.98938,108.1453629,301.8641357,2626.478271,517.0283203,617.4000244,629.6069946,112.2337418,423.2283936,15218.62109
12-11-2018,1127.993652,106.2037888,293.8534851,2626.455322,522.0338135,606.9000244,633.885437,107.0872192,417.2576904,15176.66504
13-11-2018,1133.038818,105.4271622,301.6199646,2654.277588,518.3041992,605.3499756,646.0886841,111.8774261,417.0725098,14919.64355
14-11-2018,1153.615356,109.3588409,312.6589355,2636.908447,510.4525146,608.0999756,653.4300537,115.1237183,421.1918945,15086.92969
15-11-2018,1252.045776,109.698616,311.4866943,2654.254395,509.3730469,635.8499756,666.8000488,116.3509521,431.7447815,15610.63574
16-11-2018,1220.686279,111.7857971,309.728241,2714.394775,521.0523071,630.9000244,655.4718628,113.5401611,426.1906128,15743.36133
19-11-2018,1212.574707,112.077034,307.383667,2735.666016,518.8930664,622,665.4874268,113.0255127,426.8849182,15730.49121
20-11-2018,1180.275391,107.1745758,305.6252747,2686.45874,511.6302795,638.4000244,659.2155762,110.1355667,418.5999451,15654.61426
21-11-2018,1199.565918,108.6792831,309.2886658,2736.602051,512.366394,661.8499756,651.4367065,112.0754013,418.8313293,15713.67969
22-11-2018,1200.80249,106.7377167,306.2602539,2737.629395,508.1952515,652.25,644.0953369,109.502121,419.5718994,15548.46289
26-11-2018,1234.882202,105.718399,311.7797241,2744.43042,512.5626831,671.3499756,640.6920776,108.8291092,423.783844,15761.7998
27-11-2018,1219.598267,105.8640213,308.995575,2745.503662,508.2934265,677.1500244,641.2268066,109.4625549,427.9031982,15822.83789
28-11-2018,1218.213257,101.641098,305.5275269,2724.231689,505.4471741,642.8499756,650.1726074,106.0975113,418.4610596,15751.79102
29-11-2018,1229.144531,101.9323425,312.5124512,2772.344238,514.8200684,636.2000122,670.0574951,106.7309265,411.7497864,16200.05957
30-11-2018,1248.731812,101.641098,312.1216736,2884.225586,529.8853149,659.8499756,665.6818237,105.7807999,418.4610596,16246.89844
03-12-2018,1270.346924,103.873909,315.3454285,2822.738281,526.1557617,698.4500122,672.6828003,105.2661514,415.3599854,16553.66602
04-12-2018,1230.034912,104.6019974,309.3863525,2828.261719,536.2156372,694.5999756,680.2186279,107.0476227,412.3051758,16448.45313
05-12-2018,1219.054199,104.3592987,308.3117676,2823.286621,519.3347168,693.6500244,675.1624146,106.3350525,414.4342957,16179.55176
06-12-2018,1177.010986,102.0294189,300.9360962,2728.294678,507.6063843,666.6500244,655.8121948,103.2075348,384.9971313,15848.52539
07-12-2018,1194.57019,103.1943588,303.3783569,2745.093018,505.5452881,657.3499756,658.3890381,102.5741196,435.9104309,16090.70605
10-12-2018,1160.589355,102.7575073,298.3473206,2721.8125,503.484314,637.2000122,649.2974854,106.0975113,429.708252,15795.17871
11-12-2018,1167.662476,105.5727768,304.6971741,2739.386719,510.1090698,627.7000122,671.5159912,104.7514954,433.4573669,15764.01855
12-12-2018,1199.615356,109.7956924,312.1705627,2792.428955,520.4143066,660.7999878,685.4208374,108.0373459,442.158905,16432.08398
13-12-2018,1210.348755,108.6792831,308.7025146,2873.224854,517.9606934,669.2999878,684.7401123,108.6311798,444.3805542,16476.45898
14-12-2018,1230.875732,108.0482864,314.7104797,2863.547607,511.7284851,664.8499756,690.8660278,111.9962158,436.8824463,16699.50586
17-12-2018,1207.925293,108.4365921,315.5897217,2883.084473,514.8690796,673.6500244,687.0252075,112.7879791,442.5754395,16704.33789
18-12-2018,1213.217651,109.0190659,320.7184448,2892.716064,513.3969116,674.7999878,682.8440552,114.4903107,447.5742188,16787.9082
19-12-2018,1229.292847,112.0284958,332.5390625,2952.559326,515.1143799,686.1500244,684.3998413,115.6383743,465.995575,17189.04297
20-12-2018,1256.299316,111.4945602,331.5133362,2894.085693,510.2072144,688.5999756,685.2750244,117.0239487,463.1722107,17232.92383
21-12-2018,1236.959595,111.6401825,322.6234436,2854.006836,507.2138062,675.6500244,672.0509033,114.0840683,450.7215576,16934.93359
24-12-2018,1262.185547,111.9799576,315.7850952,2850.766357,508.2443542,677.2000122,649.4432373,110.2867126,457.1551819,16575.30859
26-12-2018,1252.441528,114.0186005,320.4742126,2819.72583,504.3676147,677.2000122,659.7017822,110.0008926,462.107666,16839.33203
27-12-2018,1226.22644,113.1934357,320.8161621,2818.356689,508.3424683,673.7000122,665.5845947,109.4700928,457.3403015,16741.01953
28-12-2018,1227.166138,114.9408493,322.2815552,2828.307617,512.3173828,666.2999878,671.7590942,112.4099655,467.6155396,17096.99414
31-12-2018,1245.170288,115.3777008,323.0141907,2846.931641,510.3544312,650.0499878,673.1690063,111.9608154,478.2147217,16972.74805
01-01-2019,1249.770386,119.6976929,324.7237854,2818.4021,513.2988281,661.5999756,675.5998535,112.4099655,475.0674133,16756.10742
02-01-2019,1247.692993,115.9116364,319.6927185,2844.604004,506.085144,668.75,671.7105103,112.0424881,465.3475952,16698.61914
03-01-2019,1248.286499,115.9116364,317.8366089,2866.833984,503.3861694,675.8499756,662.1326904,108.2042847,459.3768311,16696.79492
04-01-2019,1277.271606,117.9988174,315.5897217,2849.853516,503.8768921,679.1500244,661.4033813,109.1025925,465.3013,16478.9707
07-01-2019,1267.032959,118.6298218,310.8516846,2865.601807,504.1222534,713.9500122,674.7734375,108.9392624,473.539978,16666.61914
08-01-2019,1236.118896,120.1830826,316.0293274,2823.743164,503.8277588,730,652.5062866,109.429245,477.2427673,16472.02148
09-01-2019,1251.650146,119.4549942,318.0808105,2825.477539,501.3250427,741.0499878,663.1049805,107.6326523,476.7799377,16131.92188
10-01-2019,1271.830688,119.7947693,316.7620239,2819.542969,504.0240479,734.7999878,669.3768921,105.9177017,484.8335266,16225.99414
11-01-2019,1280.734131,117.4163437,317.2992859,2829.357178,501.5704346,727.75,668.93927,106.9384995,496.8212585,15664.03125
14-01-2019,1309.966309,117.5619659,316.5666199,2840.997559,502.7481995,738.9000244,669.4254761,107.9184647,492.4242249,15272.85449
15-01-2019,1315.209351,117.7075806,318.0319824,2905.451416,505.2018127,729.4000244,663.7857056,109.8375549,501.5885925,15414.70215
16-01-2019,1333.609497,117.4648895,315.540863,2900.612793,502.6991272,736.25,664.3205566,110.4500351,497.237854,15644.50684
17-01-2019,1335.68689,115.6689377,316.9573975,2922.660645,500.2945557,764.7000122,657.416626,112.369133,494.2293396,15701.10742
18-01-2019,1345.233032,114.5039902,318.5692444,2887.831543,500.2454834,748.3499756,658.1946411,112.2058105,488.2586365,15347.59961
21-01-2019,1312.1427,113.0478134,314.7593384,2874.639648,501.3250427,740.1500244,659.1183472,110.8175201,504.9211731,15465.92871
22-01-2019,1281.129761,110.5237808,315.3454285,2876.648193,497.5465088,735.2000122,691.741272,111.0625305,500.570343,15690.20996
23-01-2019,1278.01355,108.3395157,312.0240173,2924.304199,500.1473389,718.5499878,676.5237427,111.0216751,502.3754578,15953.19727
24-01-2019,1303.783447,109.8442307,315.540863,2936.035156,491.3633423,743,683.1843872,111.4300003,502.0051575,15974.34961
25-01-2019,1278.211426,106.8348007,306.3579102,2928.503418,497.4974365,745.5999756,688.9699097,112.083313,494.3218689,15513.55664
28-01-2019,1253.034912,106.0096283,304.6971741,2917.868164,482.8247375,741.1500244,679.1491089,112.6549759,473.0771484,14819.26074
29-01-2019,1285.531738,110.5237808,305.3321838,2903.85376,495.0928955,751.8499756,682.0661621,112.287468,459.515686,15220.91504
30-01-2019,1301.508301,110.329628,309.7771606,2927.772949,496.4178162,745.4500122,683.2329712,109.9600449,463.3110657,15260.17773
31-01-2019,1310.559937,109.1646805,311.7797241,2917.730713,506.6739502,740.9500122,693.4428711,112.0016556,461.1356812,15556.2959
01-02-2019,1324.805176,107.7085037,317.885437,2965.842773,510.8942566,746.3499756,716.050293,112.0016556,455.4426575,15581.18652
04-02-2019,1281.772705,106.9804153,301.571106,2980.085205,499.2640686,763.1500244,715.855896,110.9808502,464.0053101,15712.25586
05-02-2019,1276.183472,105.0873871,300.2522888,2889.155273,499.4112549,732.25,710.9940186,109.0209351,460.7191467,15440.87988
06-02-2019,1288.103882,105.8154755,302.694519,2905.679688,518.1569824,744.2000122,716.5852051,112.287468,447.944458,15772.0625
07-02-2019,1281.822144,105.6213226,306.4555969,2933.114014,523.9474487,748.4500122,725.8226929,112.3283081,477.2890625,15980.125
08-02-2019,1245.417725,101.8837967,302.5480042,2838.486572,525.1252441,759.7999878,721.3011475,108.8576126,480.2975769,15936.27148
11-02-2019,1112.858032,100.8644791,292.8766479,2842.366943,533.4185791,736.4500122,704.479248,110.3275452,467.4766846,15775.12402
12-02-2019,1123.245117,99.60245514,298.7380066,2743.358398,532.1426392,715.5,690.3798828,109.8375549,474.6045837,15637.88086
14-02-2019,1136.253784,100.5732422,291.0693665,2667.218506,532.7314453,721.7999878,675.6971436,101.7937012,487.2865906,15464.43848
15-02-2019,1128.389404,98.04920197,285.8917236,2611.802734,530.3760986,712.4500122,669.279541,102.4878387,479.4182129,15435.34961
18-02-2019,1102.619263,96.20471191,281.6421509,2654.391113,531.3084106,703.6500244,666.7028809,101.9161987,482.2415466,15107.82227
19-02-2019,1106.526978,99.16560364,284.035614,2625.587891,529.1983032,705.8499756,658.3890381,102.6511536,481.6398315,15155.72852
20-02-2019,1119.585083,100.0393143,287.8455505,2667.674805,531.0139771,713.2000122,674.9191895,105.2643967,481.0844421,15552.34375
21-02-2019,1140.408813,99.99076843,288.2851868,2742.718994,533.0259399,719.7000122,678.6629028,107.1018219,496.0343933,15951.97363
22-02-2019,1130.911743,99.84515381,287.5036316,2751.894043,531.7009888,728.4500122,675.0651245,111.2258377,494.2755737,15968.56934
25-02-2019,1175.081909,99.99076843,288.3339844,2779.739258,538.8656006,725,683.2816162,112.7774506,496.8212585,16343.11035
26-02-2019,1145.602417,98.58313751,289.8970642,2806.2146,540.1413574,704.75,675.8916016,115.7173538,486.2683105,16371.90234
27-02-2019,1136.352661,98.04920197,292.6812439,2786.40332,540.7303467,707.5499878,674.6276245,115.0640411,479.0941467,16519.22266
28-02-2019,1127.696777,98.0977478,298.0542603,2793.570068,544.5579834,709.25,694.8041992,118.2489014,489.1842957,16404.89453
01-03-2019,1141.101196,104.747612,295.0258484,2806.122559,541.4173584,711.4500122,687.8031006,120.617157,491.8224792,16500.20703
05-03-2019,1177.802368,108.9219818,297.9077148,2800.371338,538.3748169,711.7999878,701.6107178,125.5169601,527.7858887,17020.58594
06-03-2019,1179.484009,108.9219818,297.2238464,2765.040283,537.4424438,699.9500122,694.4152832,126.3744278,524.6384277,17290.33398
07-03-2019,1175.477661,111.7857971,293.8534851,2777.091309,530.817627,696.9000244,699.7632446,122.9445801,529.3594971,17312.4043
08-03-2019,1156.632324,110.4267044,295.1723328,2797.17627,529.4927979,699.5499878,707.6394653,121.3929672,528.8966064,17461.4043
11-03-2019,1191.89917,112.5138855,300.3011475,2857.887207,529.8361816,704.4000244,720.8635864,125.7211304,550.4653931,17709.32227
12-03-2019,1142.733521,111.9314194,301.7664795,2860.899658,529.1000366,712.75,745.7075195,125.7619858,548.3362427,17785.37695
13-03-2019,1106.328979,112.3682709,300.9849548,2856.335205,523.2114868,699.0999756,744.7351685,121.5971146,547.8270874,17710.85156
14-03-2019,1119.634399,113.1934357,298.7380066,2875.689697,523.6530762,695.4000244,726.503418,123.6387177,551.159668,17470.63867
15-03-2019,1112.808716,114.5039902,301.7664795,2802.973389,521.8865356,693.5499878,725.0933838,127.9668732,553.3812866,17359.66992
18-03-2019,1105.834351,116.8824158,301.033783,2851.359375,524.6345215,716.0999756,728.107666,133.030014,550.3728027,17549.11328
19-03-2019,1125.470825,120.6684799,303.8179626,2852.180908,523.1133423,751.8499756,744.8323975,132.376709,553.5202026,17812.93359
20-03-2019,1154.307739,121.5907211,304.5994873,2822.921387,523.2114868,810.8499756,735.2546387,129.5185394,549.4471436,17806.46484
22-03-2019,1136.303345,116.6397247,306.7975464,2826.664307,517.0773315,844,736.4700928,127.9668732,550.4653931,17905.77539
25-03-2019,1134.423828,114.7466888,306.2602539,2824.01709,517.0773315,829.25,718.0923462,134.0099945,545.836853,17677.02148
26-03-2019,1143.920532,117.5619659,313.6358948,2827.851074,519.3837891,814.5,737.4910889,132.5400543,552.7796631,17835.15625
27-03-2019,1143.129272,117.9988174,316.1758728,2827.303223,515.4088745,853.75,728.8855591,132.6222229,549.8173828,17716.77734
28-03-2019,1171.768066,125.8136368,316.1270142,2819.04126,516.0958862,866.5999756,738.5119629,132.8276367,563.7490845,18108.45898
01-04-2019,1253.826172,128.968689,321.9884949,2788.50293,516.1940918,813.2999878,752.8544922,130.9788208,569.2570801,18550.06445
02-04-2019,1241.411255,129.3569946,323.844574,2732.950684,515.9978027,891.4500122,743.5682983,129.9927826,570.3678589,18277.75391
03-04-2019,1248.138062,128.0464325,322.2815552,2731.307373,510.5508118,891.4500122,748.8190918,126.3362274,564.8136597,18392.67383
04-04-2019,1244.032837,127.3183365,323.9422607,2779.328125,512.4154663,914.2999878,746.0964355,127.281189,561.3422852,18584.68555
05-04-2019,1232.705688,126.8329468,326.1891479,2733.95459,524.0947266,978.4500122,739.630188,129.9517059,571.5712891,18823.51563
08-04-2019,1223.802612,126.1534042,321.3045654,2714.098145,515.8505249,926.2000122,741.9639893,124.9393234,568.1924438,18615.10742
09-04-2019,1244.72522,128.1435089,318.5692444,2714.965576,521.7392578,908.4500122,740.8942261,127.4866104,568.1461182,18723.70703
10-04-2019,1234.931641,125.8621674,313.6847534,2701.043213,536.0193481,931.4000244,738.0258789,128.5958862,563.4713745,18728.39648
11-04-2019,1227.0177,124.9399185,313.8312988,2694.424561,534.2527466,918.4500122,731.0733643,129.5408478,576.3612061,18672.34375
12-04-2019,1247.198364,126.9300308,319.5950012,2725.783936,544.0672607,905.9000244,723.3431396,127.7742004,580.4689941,18801.53711
15-04-2019,1258.080078,126.4931793,322.8188171,2735.826416,555.5993042,956.4000244,730.8302612,126.7881622,575.9363403,19141.06641
16-04-2019,1261.394165,126.7844238,325.9449463,2759.334717,548.9254761,942.5499878,737.1507568,127.979599,579.2414551,19346.81055
18-04-2019,1256.299316,122.658577,321.6465149,2738.610596,551.5754395,916.2999878,736.0810547,128.3082886,580.5634155,19414.91016
22-04-2019,1219.944458,120.037468,314.7593384,2736.556641,549.7597046,903.6500244,741.1373901,123.0083542,557.0028076,19212.13281
23-04-2019,1228.79834,119.4549942,311.1448059,2734.63916,551.6244507,891.75,740.6512451,122.9672394,554.9725342,19119.73047
24-04-2019,1215.245483,121.4450989,315.7850952,2717.156494,549.4161377,894,753.0003052,126.3772888,554.2643433,19230.55273
25-04-2019,1233.596069,118.5812912,315.4920349,2714.143799,544.9505615,879.5499878,751.493042,125.7199402,548.5039673,19649.39258
26-04-2019,1225.682129,119.6976929,312.9032288,2709.07666,557.9057617,857.1500244,746.9229126,125.6377869,558.7970581,19754.29102
30-04-2019,1202.879883,112.9992828,310.8516846,2641.245361,553.7836304,829.7000122,752.7084961,129.6641235,561.8188477,19495.70898
02-05-2019,1180.770142,112.5624237,308.0187073,2543.012207,554.3724976,820.75,747.7008057,129.8695374,557.333374,19574.72461
03-05-2019,1184.925049,115.4747772,304.3552856,2460.481934,553.9309082,821.0999756,747.6035767,128.3082886,565.6433105,19634.67969
06-05-2019,1176.565796,112.8051224,304.2576294,2432.865234,553.1456299,802.7999878,728.8369751,128.6780701,559.0332031,19505.43555
07-05-2019,1152.329224,109.2617645,297.5657959,2421.681641,548.5328979,773.9500122,722.5165405,126.1307907,535.2364502,19488.64453
08-05-2019,1156.335571,107.6599655,296.6865845,2421.909912,547.6004639,779.25,713.1332397,125.0215073,529.1928711,19514.37305
09-05-2019,1159.896729,108.0482864,295.0258484,2433.001953,546.9625854,793.75,719.5021973,123.7067947,535.0948486,19048.71289
10-05-2019,1171.125,110.4267044,294.2931213,2454.547607,544.0182495,789.25,717.7033691,121.4471054,541.5161133,18756.64844
13-05-2019,1161.281982,102.7575073,292.339325,2445.052734,534.2037354,757.5999756,711.8690796,117.3796997,516.3973999,18585.32617
14-05-2019,1130.021606,106.349411,290.3367004,2458.473145,545.8339233,801.2999878,702.9720459,117.8316193,539.2497559,18752.99023
15-05-2019,1145.503296,104.5534515,290.4343872,2451.397461,545.0978394,826.6500244,701.6107178,119.43396,539.4858398,18767.16602
16-05-2019,1127.746338,106.3979492,289.4086304,2478.968994,540.3377686,820.25,705.062561,123.9533081,545.3405762,19174.40039
17-05-2019,1125.817383,108.7763748,292.9254456,2536.119141,533.8601685,830.6500244,714.6890869,123.0083542,547.1820679,19094.64063
20-05-2019,1186.507813,119.2608337,305.5275269,2561.179443,555.1085815,847.7000122,735.4976807,129.3764954,583.4908447,20083.15234
21-05-2019,1160.540039,121.6877975,304.5018311,2598.291016,548.3856812,849.0999756,737.0534668,126.0075607,584.6712036,20203.99805
22-05-2019,1148.174438,122.5129623,303.1830139,2603.038086,543.7728271,839.7999878,735.4490356,127.8563843,583.0186768,19943.39258
23-05-2019,1138.776367,123.7749863,300.2522888,2592.128662,552.9985352,846.75,731.5109863,126.9524994,586.4181519,20563.9707
24-05-2019,1157.522705,133.0459747,303.4760437,2603.494629,559.7705078,882.3499756,723.2944946,128.842392,606.4376831,20661.70313
27-05-2019,1187.002563,136.4922638,303.3783569,2635.447754,567.6220703,918.2000122,712.8901367,132.9920197,610.0731812,21271.07813
28-05-2019,1177.456055,135.7641754,295.9539185,2639.555908,567.0822754,923.7999878,705.7918701,134.3066864,598.5999146,21400.22266
29-05-2019,1190.415405,132.3178864,293.3162231,2667.537598,552.6549683,900.0499878,709.8272705,131.8826904,593.8310547,21346.0957
30-05-2019,1191.948608,131.0073242,293.4627686,2636.360352,552.8512573,885.4000244,703.1665649,133.6082458,605.6821289,21157.98242
31-05-2019,1226.275635,129.3569946,322.9165344,2677.580566,548.729187,886.1500244,727.281189,136.0322723,613.8504639,21296.85547
03-06-2019,1345.38147,127.7552032,319.5461731,2712.591797,557.7584839,901.7000122,749.2080688,138.9903717,606.5320435,21604.13867
04-06-2019,1317.53418,128.7259827,316.0781555,2703.233887,552.8022461,881.8499756,756.8897705,135.8268433,610.3092651,20950.51367
06-06-2019,1328.119019,120.5713959,321.1092834,2650.921875,550.4957886,845.4500122,759.6610718,134.3477631,597.7027588,20372.79883
07-06-2019,1382.033447,117.7075806,318.960022,2644.303467,539.4053955,867.2000122,766.0784912,134.8818817,581.8383179,20559.97266
10-06-2019,1362.841919,114.552536,319.9369507,2732.402832,543.4293213,890.4000244,769.0929565,132.0059357,604.973999,20604.07422
11-06-2019,1368.381592,117.6590424,321.0115356,2722.13208,549.7106323,901.2999878,769.7249756,133.3617554,607.2402344,20550.44141
12-06-2019,1365.611572,117.7075806,323.2096252,2732.721924,550.6429443,889.8499756,759.7095947,133.5261078,601.9993896,20294.47266
13-06-2019,1358.983643,117.3192673,322.2326355,2726.012207,552.3605347,919.4000244,761.6542969,132.21138,606.90979,20478.73047
14-06-2019,1356.659058,115.5233154,320.3277283,2702.001465,545.588562,915.5999756,756.7925415,131.5950928,598.2221069,20241.28516
17-06-2019,1346.37085,113.2419739,316.1270142,2646.540039,534.694397,913.7000122,749.7913818,127.8563843,586.6542358,19685.00391
18-06-2019,1338.704102,113.1934357,312.4147339,2618.421387,537.2462158,915.0499878,751.882019,129.4997711,587.409729,20261.83008
19-06-2019,1337.665405,112.4168091,308.8001709,2625.268555,523.6040039,930.5,762.237793,126.9114227,574.9448242,20173.0332
20-06-2019,1358.192261,115.0864716,311.6820984,2589.069824,541.1228638,983.9500122,764.3768921,128.8013306,588.2124023,20973.77344
21-06-2019,1333.263184,114.552536,310.4609375,2583.820801,541.515564,958.2000122,764.7659302,126.5005569,588.5429077,20935.55078
24-06-2019,1330.29541,114.7952271,306.9929504,2540.318604,539.5526123,960.75,762.723999,124.9804306,580.1384888,20828.97461
25-06-2019,1310.213623,116.4455566,310.4609375,2561.956055,540.239563,982,762.1891479,126.9114227,603.9351807,21290.18945
26-06-2019,1293.98999,117.8532028,308.653656,2497.4104,545.6376343,960.0999756,766.4675293,127.281189,604.9266968,21586.25781
27-06-2019,1298.83728,117.8532028,308.8979187,2488.828369,541.7608643,1000.349976,773.3713989,128.719162,604.5490112,21640.53516
28-06-2019,1344.441772,118.2900543,310.0213013,2504.713623,542.2025146,1003.299988,763.9393311,128.0617981,607.8540649,21547.09375
01-07-2019,1355.422485,117.6590424,312.1216736,2499.418701,545.588562,1097.400024,765.6896362,124.6106567,596.0501709,21145.93555
02-07-2019,1341.078369,117.0765686,310.3143921,2526.031006,544.852417,959.4500122,768.3635864,127.0346603,602.6132202,21277.00195
03-07-2019,1327.377075,121.784874,311.3890076,2549.402832,542.7914429,949.2999878,768.9957275,128.2261353,601.385498,21233.88867
04-07-2019,1311.400757,125.6194687,312.9520874,2594.228271,541.2210083,945.9500122,762.383606,128.6780701,590.0537109,21367.13477
05-07-2019,1292.852295,126.5902557,306.3091125,2577.84082,539.7489014,924.0499878,743.9572754,125.0625992,590.2426147,21131.26563
08-07-2019,1289.983398,120.911171,298.8357239,2539.816895,528.7565918,889.2000122,726.4547729,118.4068375,568.4762573,20557.69922
09-07-2019,1313.131958,122.1246567,299.5196228,2522.562256,538.2767334,898.5499878,718.4326172,124.6928253,579.713562,20960.98438
10-07-2019,1304.080444,120.5713959,299.5684509,2527.765869,534.5472412,908.7000122,705.9378052,121.7347107,572.4423828,20941.23047
11-07-2019,1300.914673,122.1731873,297.5168762,2525.437988,542.0552979,930.0499878,698.9853516,121.4471054,582.6881714,21173.74023
12-07-2019,1349.4375,122.1731873,302.3526306,2538.310547,546.324646,942.2000122,691.0605469,120.4610825,583.1603394,21120.69922
15-07-2019,1368.530151,118.4356689,296.4423828,2531.554443,540.5341187,948.6500244,699.3256836,119.3928833,578.9581299,21212.85547
16-07-2019,1375.553589,120.4743195,304.1110229,2509.004639,543.3311768,975.7000122,716.098999,120.8308258,596.9000244,21317.55273
17-07-2019,1368.925781,123.5322876,309.0444946,2553.739258,547.06073,989.7000122,709.7786255,120.6665039,597.8916016,21258.48242
18-07-2019,1372.487183,117.8532028,306.6021729,2572.819336,536.90271,976.5999756,701.9025269,121.2416916,590.8093262,21167.26758
19-07-2019,1358.142822,114.552536,302.1083679,2506.585449,526.8918457,950.8499756,700.8261719,120.3788986,570.9786987,20912.53516
22-07-2019,1350.27832,114.8437729,300.8384094,2497.227783,520.7578125,948.3499756,706.5009766,121.5703659,582.121582,20692.76758
23-07-2019,1351.267578,109.3102951,307.2859497,2492.891602,518.9912109,957.4500122,698.7716675,120.9951782,575.8419189,20530.38867
24-07-2019,1324.112671,107.0774994,315.0523987,2412.232666,509.1276245,927.0499878,680.2310181,121.6114502,558.7498779,20391.26953
25-07-2019,1328.811523,106.349411,319.4484863,2438.707764,526.2539063,945.2000122,676.7576904,120.543251,561.7716675,20935.40234
26-07-2019,1347.310547,109.2617645,322.1997986,2436.562256,522.5735474,947.2999878,683.3618774,116.5169144,557.7110596,21156.94727
29-07-2019,1351.960083,105.8154755,328.4263916,2438.936035,512.366394,938,651.4661255,113.6820602,556.9556274,20840.42969
30-07-2019,1318.523438,99.69953156,328.4263916,2389.636719,510.5016174,943.0499878,622.1140747,109.737915,568.0041504,20544.60938
31-07-2019,1336.08252,103.5341339,326.9932556,2377.312256,514.2528076,953.0999756,632.3383789,114.4626694,574.6142578,19943.2168
01-08-2019,1350.921387,102.3206558,327.4380493,2388.560547,505.6646423,941.1500244,634.1484985,112.6138535,576.4556885,19819.14648
02-08-2019,1297.650146,101.7867203,330.699585,2384.061035,509.0703125,938.0499878,631.5067139,111.1758652,587.0792236,19803.02148
05-08-2019,1286.768433,100.1849289,329.7606201,2362.666748,512.229187,913.7000122,620.793335,108.669693,578.0610962,19776.45508
06-08-2019,1323.568604,101.2042542,342.7573242,2340.490967,493.7695618,928.0499878,632.2894897,108.669693,590.1010742,20004.30859
07-08-2019,1301.656738,94.79708099,344.8822937,2332.777832,512.3279419,918.5499878,630.8707275,106.0402527,592.225708,19948.70898
08-08-2019,1320.353394,97.17549896,351.355957,2367.991943,496.8296814,909.3499756,642.7094116,107.478241,600.5356445,19917.9375
09-08-2019,1345.332031,96.9813385,355.1610413,2375.65918,478.9624023,904.4500122,642.7094116,107.2728119,612.0090942,20033.30078
13-08-2019,1307.790039,95.23392487,359.2626648,2305.276367,469.2883911,902.9000244,633.7570801,103.5340729,566.4459839,19501.50781
14-08-2019,1343.699951,98.0977478,360.0039368,2278.005371,472.3485413,900.9000244,639.7253418,103.9038391,580.1384888,19482.16406
16-08-2019,1455.435791,99.40830231,361.6347046,2295.359619,470.1274719,915.7000122,636.5944824,103.7395096,599.7802734,19237.04492
19-08-2019,1468.147705,99.55392456,358.916748,2274.79126,469.7819519,906,649.4115601,103.41082,594.3504639,19223.34375
20-08-2019,1458.650635,95.86493683,362.1288452,2198.852783,472.6446533,902.5,662.864502,102.0960999,585.9460449,18821.70313
21-08-2019,1450.687378,92.0303421,361.6347046,2188.79834,462.0328674,897.2999878,637.3283081,100.0445404,577.1639404,18543.49023
22-08-2019,1434.859253,87.9045105,357.7801819,2243.755127,457.1465149,890.8499756,641.975647,97.23569489,565.1239624,18266.01953
23-08-2019,1424.719604,90.71977997,358.9661865,2264.828369,459.9105225,891.9000244,633.4146729,101.4902802,577.1167603,18185.58203
26-08-2019,1444.751831,92.27304077,360.7945557,2324.605713,459.1208191,899.2000122,639.5296631,103.6795273,589.2510986,18570.50195
27-08-2019,1460.381958,94.40876007,363.5125427,2468.033936,459.2195435,894.2999878,646.5251465,103.8860626,600.2995605,18891.59961
28-08-2019,1505.739258,91.73910522,362.2277222,2481.440186,458.0349426,893.0499878,651.4661255,101.5728912,587.9763184,18898.62695
29-08-2019,1501.584351,89.215065,365.9339905,2455.224609,458.479187,899.8499756,650.2920532,103.2251511,581.7438354,18305.74023
30-08-2019,1492.532715,89.89461517,364.7973938,2480.430176,466.4750061,900.5999756,663.989563,101.1598129,573.1034546,18384.59375
03-09-2019,1477.941284,88.7782135,358.4226074,2483.873535,463.3161621,899.7000122,639.2850952,96.90525818,572.5839844,17637.16406
04-09-2019,1481.106689,90.57416534,355.6057739,2420.606689,465.0930176,890.4000244,622.3098145,99.42494965,555.9168701,17536.39648
05-09-2019,1480.463867,90.86540222,357.3848267,2460.504639,472.2005005,883.2000122,637.9152832,103.0186157,557.9472046,17410.94531
06-09-2019,1480.216553,91.54495239,360.1521606,2448.980469,468.8935242,886.3499756,645.6935425,104.7947845,552.7061768,17646.51563
09-09-2019,1477.050903,92.75843048,363.5619507,2463.672363,468.7947998,894.2000122,646.671936,104.6295776,573.3394775,17886.53906
11-09-2019,1479.326172,96.15617371,365.6375122,2447.281738,465.3891907,955.3499756,650.4876099,104.0099869,570.6008911,18274.22852
12-09-2019,1449.230957,98.29190063,362.2770996,2456.923096,462.0822144,941.1500244,654.6948242,102.812088,570.081604,18403.04883
13-09-2019,1448.635132,96.93280029,363.759613,2456.417969,462.6251526,957.8499756,658.4616089,107.4384155,564.9350586,18635.00391
